"","sim","N_actual","N_mean","n_captured","tau","pa_detects_total","N_lower_95","N_upper_95","N_sd","N_naive_se","seed"
"30967",620,175,174.144511111111,174,0.4,155,174,175,0.384863391760267,0.0018142634276276,8140265
"30968",620,175,174.606533333333,174,0.4,155,174,177,0.806169669342293,0.00380032026652568,6975816
"30969",620,175,166.2406,165,0.4,157,165,169,1.15907402939306,0.00546392737387364,3801043
"30970",620,175,175.054733333333,175,0.4,163,175,176,0.237311240386722,0.00111869591552828,2238968
"30971",620,175,172.782,172,0.4,159,172,175,0.917075799945104,0.00432313678002174,527429
"30972",620,175,164.7766,164,0.4,158,164,167,0.932142438919032,0.0043941615972761,2097377
"30973",620,175,174.257111111111,174,0.4,159,174,176,0.520117400562493,0.00245185693967239,4504968
"30974",620,175,173.255555555556,173,0.4,165,173,175,0.521139407610186,0.00245667472709802,2288037
"30975",620,175,167.842533333333,167,0.4,159,167,170,0.967713544271625,0.00456184539600356,2764760
"30976",620,175,173.354844444444,173,0.4,162,173,175,0.618209351342213,0.0029142668301801,9753953
"30977",620,175,174.496088888889,174,0.4,162,174,176,0.723108022200098,0.00340876390685388,8816686
"30978",620,175,171.208422222222,170,0.4,159,170,174,1.1261485612314,0.00530871522846797,3293230
"30979",620,175,164.989511111111,164,0.4,156,164,167,1.03745549364615,0.00489061209824286,707583
"30980",620,175,162.437933333333,161,0.4,159,161,165,1.24974850511192,0.00589137095161591,4309062
"30981",620,175,174.934488888889,174,0.4,162,174,177,1.0035257878373,0.00473066593116885,4949839
"30982",620,175,170.4638,170,0.4,160,170,172,0.696172310341591,0.00328178774344563,7246013
"30983",620,175,173.163977777778,173,0.4,162,173,174,0.40936741333311,0.00192977649309759,7878279
"30984",620,175,166.743066666667,166,0.4,157,166,169,0.909727241218224,0.00428849534197024,5406385
"30985",620,175,171.903488888889,171,0.4,167,171,174,0.997071783848269,0.00470024146459252,5003684
"30986",620,175,163.781622222222,162,0.4,161,162,167,1.38691444188126,0.00653797737853199,4698339
"30987",620,175,173.847777777778,173,0.4,161,173,176,0.953521974132775,0.0044949456927978,3876964
"30988",620,175,171.257711111111,171,0.4,161,171,173,0.528826875731325,0.00249291379935544,5866139
"30989",620,175,175.039355555556,175,0.4,165,175,176,0.197840589701801,0.000932629483813928,6887781
"30990",620,175,172.345555555556,172,0.4,157,172,174,0.598980056952738,0.0028236190671119,8049490
"30991",620,175,158.2326,157,0.4,163,157,161,1.16456698692182,0.00548982142398934,3443138
"30992",620,175,155.561333333333,154,0.4,156,154,159,1.31627802355172,0.00620499410920166,3425035
"30993",620,175,169.690466666667,169,0.4,163,169,172,0.861784361688468,0.00406249044046958,6756152
"30994",620,175,175.146955555556,175,0.4,153,175,176,0.393088551791257,0.00185303720385598,7250321
"30995",620,175,169.480755555556,168,0.4,159,168,173,1.282661984857,0.00604652658308388,8474676
"30996",620,175,172.167377777778,172,0.4,160,172,173,0.41380300763385,0.00195068608515523,8110362
"30997",620,175,158.768711111111,158,0.4,169,158,161,0.924957666191975,0.00436029225383219,5001455
"30998",620,175,165.360533333333,164,0.4,161,164,168,1.20762545296531,0.00569280097950162,8022465
"30999",620,175,173.177733333333,173,0.4,159,173,174,0.431449107294429,0.00203387059669849,6574290
"31000",620,175,168.238933333333,167,0.4,165,167,171,1.18472118017771,0.00558482920212658,5564461
"31001",621,175,164.108533333333,163,0.4,166,163,167,1.11180693082778,0.0052411081343902,679249
"31002",621,175,172.677311111111,172,0.4,158,172,175,0.863712666265225,0.00407158055541903,2605959
"31003",621,175,173.037133333333,172,0.4,162,172,176,1.0638930822272,0.00501524008600208,7868010
"31004",621,175,175.003911111111,175,0.4,159,175,175,0.0627721779826369,0.000295910884809143,5722078
"31005",621,175,173.110044444444,173,0.4,169,173,174,0.342383058292892,0.00161400921521528,30061
"31006",621,175,172.199333333333,172,0.4,155,172,173,0.456707749538136,0.00215294097812575,9528836
"31007",621,175,175.169177777778,175,0.4,167,175,176,0.418229721401944,0.0019715538139805,6960283
"31008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31009",621,175,175.088688888889,175,0.4,159,175,176,0.306707849196709,0.00144583466673423,8366262
"31010",621,175,171.818711111111,171,0.4,156,171,174,0.940306444382821,0.00443264708811002,4359445
"31011",621,175,160.482688888889,159,0.4,164,159,164,1.30675358766494,0.00616009548785151,447704
"31012",621,175,164.628955555556,164,0.4,159,164,167,0.836638390955247,0.00394395119763638,1856308
"31013",621,175,166.536644444444,166,0.4,163,166,168,0.759095214883502,0.00357840916006923,175520
"31014",621,175,174.039666666667,174,0.4,165,174,175,0.20624890780112,0.000972266675456606,5373036
"31015",621,175,165.43,165,0.4,158,165,167,0.699904594553056,0.00329938189994725,6623019
"31016",621,175,174.180755555556,174,0.4,169,174,175,0.441762366112502,0.00208248776500776,829067
"31017",621,175,175.039022222222,175,0.4,162,175,176,0.198858773035281,0.000937429246077894,7797928
"31018",621,175,174.819044444444,174,0.4,160,174,177,0.94601355231956,0.00445955065293024,332183
"31019",621,175,175.044111111111,175,0.4,160,175,176,0.21131777543399,0.000996161546630869,1998594
"31020",621,175,171.060333333333,170,0.4,157,170,174,1.08310631589877,0.00510581213812001,879620
"31021",621,175,175.120088888889,175,0.4,161,175,176,0.357372117275681,0.00168466831688419,1851417
"31022",621,175,175.0922,175,0.4,166,175,176,0.311004070124551,0.00146608724641124,3216929
"31023",621,175,175.071222222222,175,0.4,160,175,176,0.268692512133349,0.0012666286492236,1456855
"31024",621,175,175.275666666667,175,0.4,160,175,177,0.543111406005544,0.00256025172084187,4887390
"31025",621,175,175.030488888889,175,0.4,157,175,176,0.174877724053937,0.000824381497046722,4175514
"31026",621,175,174.159622222222,174,0.4,158,174,175,0.40924323269505,0.00192919109995583,6842186
"31027",621,175,175.017511111111,175,0.4,158,175,175,0.132683319667358,0.000625475167247541,1830379
"31028",621,175,175.487644444444,175,0.4,161,175,177,0.724977484760956,0.00341757663788026,2807407
"31029",621,175,174.028755555556,174,0.4,167,174,175,0.172872476827693,0.000814928670969173,154993
"31030",621,175,171.4336,171,0.4,162,171,173,0.6939432951105,0.00327128006487715,3405341
"31031",621,175,174.158222222222,174,0.4,159,174,175,0.405123353031283,0.00190976980096968,2240151
"31032",621,175,175.288511111111,175,0.4,158,175,177,0.574641732977373,0.00270888710760727,5232342
"31033",621,175,174.7136,174,0.4,158,174,177,0.880121852857456,0.00414893420283984,6415455
"31034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31035",621,175,175.350111111111,175,0.4,165,175,177,0.617438808036448,0.00291063445420207,6366545
"31036",621,175,174.456733333333,174,0.4,164,174,176,0.70272886549284,0.00331269564083677,8487976
"31037",621,175,175.230644444444,175,0.4,163,175,177,0.498695854953851,0.00235087480524994,403195
"31038",621,175,171.460177777778,171,0.4,160,171,173,0.700747689972849,0.00330335628987073,8534088
"31039",621,175,175.162777777778,175,0.4,159,175,176,0.415821160410077,0.00196019974857883,9514316
"31040",621,175,166.989044444444,166,0.4,161,166,170,1.04571817360776,0.00492956274512039,391805
"31041",621,175,175.322777777778,175,0.4,171,175,177,0.582046037800522,0.00274379133527674,2626321
"31042",621,175,171.842844444444,171,0.4,162,171,174,0.977019850576225,0.00460571574464211,2591702
"31043",621,175,175.140444444444,175,0.4,161,175,176,0.383508313389178,0.00180787552692602,8066476
"31044",621,175,174.438466666667,174,0.4,164,174,176,0.683911656659349,0.00322399046770901,3394026
"31045",621,175,175.016933333333,175,0.4,160,175,175,0.129367137837874,0.000609842536185701,4447281
"31046",621,175,174.276377777778,174,0.4,165,174,176,0.534830723410698,0.00252121620873741,2027532
"31047",621,175,165.770844444444,164,0.4,163,164,169,1.39429705088962,0.0065727793311497,8428873
"31048",621,175,173.143466666667,173,0.4,160,173,174,0.396090227865336,0.00186718724056869,1277894
"31049",621,175,174.284755555556,174,0.4,162,174,176,0.561178467005579,0.00264542066317011,5248167
"31050",621,175,175.017466666667,175,0.4,164,175,175,0.132689177857119,0.000625502783018913,2846904
"31051",622,175,170.8506,170,0.45,77,170,173,0.966109232000515,0.00455428259542995,1966627
"31052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31053",622,175,158.033066666667,157,0.45,79,157,161,1.06529006631919,0.00502182553216644,7838570
"31054",622,175,173.3304,173,0.45,77,173,175,0.60262344894859,0.00284079418169049,6267187
"31055",622,175,169.384377777778,168,0.45,80,168,172,1.23069927907758,0.00580157203891434,8215045
"31056",622,175,171.457333333333,171,0.45,79,171,173,0.69848356187269,0.00329268308765008,1319140
"31057",622,175,171.010466666667,170,0.45,77,170,174,1.05728360589898,0.00498408271579021,8021074
"31058",622,175,165.450422222222,164,0.45,80,164,168,1.25286304690578,0.00590605304243413,6322711
"31059",622,175,168.880533333333,168,0.45,78,168,171,0.985728369846595,0.00464676809817659,6075836
"31060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31061",622,175,175.109955555556,175,0.45,79,175,176,0.336321705230127,0.00158543572285631,4483383
"31062",622,175,166.488622222222,166,0.45,80,166,168,0.723858466043937,0.00341230153305973,9027951
"31063",622,175,160.340244444444,159,0.45,80,159,163,1.22228393945415,0.00576190174748957,562838
"31064",622,175,175.085577777778,175,0.45,78,175,176,0.298646173676209,0.00140783156387909,2675572
"31065",622,175,174.462222222222,174,0.45,79,174,176,0.707676614531564,0.00333601955348272,3112561
"31066",622,175,174.642933333333,174,0.45,80,174,177,0.835960547049337,0.00394075581082002,6983473
"31067",622,175,172.409288888889,172,0.45,79,172,174,0.649959651602282,0.00306393918097079,400192
"31068",622,175,166.549044444444,166,0.45,80,166,169,0.784097127195293,0.00369626930499122,3305690
"31069",622,175,166.736955555556,166,0.45,80,166,169,0.891616981693038,0.00420312275984153,4482223
"31070",622,175,175.170066666667,175,0.45,80,175,176,0.420466846159486,0.00198209972122329,2505097
"31071",622,175,163.848977777778,163,0.45,80,163,166,0.948478929538794,0.00447117255259626,9971911
"31072",622,175,171.2296,171,0.45,80,171,173,0.48844450106732,0.00230254945958654,3222860
"31073",622,175,173.624488888889,173,0.45,80,173,176,0.823964564529973,0.00388420620691043,1449936
"31074",622,175,173.240244444444,173,0.45,79,173,175,0.509072718362486,0.00239979180847455,2974131
"31075",622,175,166.626311111111,166,0.45,78,166,169,0.820795296572014,0.00386926613448063,5907123
"31076",622,175,175.262977777778,175,0.45,79,175,177,0.526881782696623,0.00248374454285626,1659458
"31077",622,175,164.186555555556,163,0.45,77,163,167,1.12706241945657,0.00531302319745505,1600663
"31078",622,175,171.5528,171,0.45,79,171,174,0.784278327756662,0.00369712349262921,5941124
"31079",622,175,175.169422222222,175,0.45,79,175,176,0.421070125535413,0.00198494360747441,4187775
"31080",622,175,174.612533333333,174,0.45,79,174,177,0.824659003770279,0.00388747982488338,8653643
"31081",622,175,149.925288888889,148,0.45,79,148,153,1.48458018924006,0.00699837812684571,2172072
"31082",622,175,175.074933333333,175,0.45,79,175,176,0.281243425517801,0.00132579422231847,3376686
"31083",622,175,132.721244444444,131,0.45,79,131,136,1.3762847288646,0.00648786843082433,9707357
"31084",622,175,156.448266666667,155,0.45,80,155,160,1.27702080016232,0.00601993378340696,3662536
"31085",622,175,170.501733333333,170,0.45,79,170,172,0.736665271125702,0.00347267339118407,1708242
"31086",622,175,169.768377777778,169,0.45,80,169,172,0.902436405506335,0.00425412601282095,3679786
"31087",622,175,167.033911111111,166,0.45,79,166,170,1.06624354649338,0.00502632028081241,7744741
"31088",622,175,172.978066666667,172,0.45,78,172,176,1.04944909509072,0.00494715047765824,9387179
"31089",622,175,170.586422222222,170,0.45,78,170,173,0.79120906058113,0.0037297952804877,1370967
"31090",622,175,174.585666666667,174,0.45,79,174,177,0.804133786977534,0.00379072302502022,513524
"31091",622,175,175.214288888889,175,0.45,78,175,176,0.476114807110731,0.00224442672487549,9658220
"31092",622,175,166.099711111111,165,0.45,76,165,169,1.09786460965666,0.0051753834020863,2970678
"31093",622,175,171.495866666667,171,0.45,80,171,173,0.722245769788034,0.00340469921000278,8008898
"31094",622,175,175.29,175,0.45,78,175,177,0.553048237043318,0.0026070943915773,4300225
"31095",622,175,175.5136,175,0.45,80,175,177,0.75566376749524,0.00356223316195239,5377084
"31096",622,175,173.436511111111,173,0.45,80,173,175,0.691007151198363,0.0032574389497384,2251635
"31097",622,175,172.435622222222,172,0.45,79,172,174,0.676526344492751,0.00318917577228113,8987385
"31098",622,175,146.287244444444,145,0.45,78,145,149,1.20418278759495,0.00567657209931004,7648448
"31099",622,175,173.633977777778,173,0.45,80,173,176,0.836061493971712,0.00394123167917569,3777943
"31100",622,175,171.694822222222,171,0.45,79,171,174,0.861119879449295,0.00405935804115426,8719107
"31101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31102",623,175,165.445577777778,164,0.45,79,164,168,1.2631909825626,0.00595473939802476,5187630
"31103",623,175,175.031911111111,175,0.45,79,175,176,0.180752028772407,0.000852073235054634,752335
"31104",623,175,175.128022222222,175,0.45,79,175,176,0.366593882741368,0.00172814013618618,6427033
"31105",623,175,175.3226,175,0.45,80,175,177,0.587653736611661,0.00277022628098479,4244748
"31106",623,175,172.752222222222,172,0.45,79,172,175,0.894353616941928,0.00421602338212236,8837271
"31107",623,175,175.097377777778,175,0.45,79,175,176,0.314868216517166,0.00148430300719602,6639797
"31108",623,175,172.637955555556,172,0.45,80,172,175,0.836451121791615,0.00394306840233297,3533184
"31109",623,175,175.049644444444,175,0.45,79,175,176,0.226133954778854,0.00106600568587106,8553305
"31110",623,175,171.663511111111,171,0.45,80,171,174,0.843031513139424,0.00397408866463228,6455413
"31111",623,175,170.896866666667,170,0.45,78,170,173,0.995694616366652,0.00469374943482532,2268991
"31112",623,175,174.215066666667,174,0.45,80,174,175,0.472647582965426,0.00222808207350856,2565232
"31113",623,175,174.454244444444,174,0.45,79,174,176,0.709213841680183,0.00334326611175613,8015681
"31114",623,175,175.1682,175,0.45,79,175,176,0.420372081552282,0.00198165299658082,231300
"31115",623,175,174.346822222222,174,0.45,79,174,176,0.610582934384976,0.00287831555586931,2585980
"31116",623,175,174.353,174,0.45,78,174,176,0.59777276121494,0.00281792782042461,6134021
"31117",623,175,168.941888888889,168,0.45,78,168,171,1.00326185768444,0.00472942175249654,2795757
"31118",623,175,174.318711111111,174,0.45,80,174,176,0.581862599445934,0.00274292659858035,2365842
"31119",623,175,174.318733333333,174,0.45,80,174,176,0.588175214825638,0.00277268455286042,616184
"31120",623,175,174.294488888889,174,0.45,78,174,176,0.558126722963787,0.00263103460379413,2574535
"31121",623,175,175.442111111111,175,0.45,78,175,177,0.681952499219959,0.00321475491097031,5053187
"31122",623,175,175.069777777778,175,0.45,79,175,176,0.26902995103364,0.00126821935145448,7748496
"31123",623,175,174.232244444444,174,0.45,79,174,176,0.493829866768088,0.00232793631696109,9655084
"31124",623,175,175.008777777778,175,0.45,80,175,175,0.0960950931854845,0.000452996613534728,4815600
"31125",623,175,172.815711111111,172,0.45,79,172,175,0.933613813560538,0.00440109772385393,5584048
"31126",623,175,166.597844444444,166,0.45,79,166,169,0.791086689016523,0.00372921841539998,353002
"31127",623,175,175.232066666667,175,0.45,79,175,177,0.490844368369309,0.00231386254254111,1679710
"31128",623,175,175.162977777778,175,0.45,80,175,176,0.4146455757962,0.00195465798956329,5983028
"31129",623,175,167.841355555556,167,0.45,79,167,170,0.949963037185987,0.00447816870313853,2778463
"31130",623,175,172.419777777778,172,0.45,80,172,174,0.668777409257635,0.00315264694126963,8264259
"31131",623,175,175.3018,175,0.45,78,175,177,0.556588098054385,0.00262378145641319,5753589
"31132",623,175,174.288,174,0.45,79,174,176,0.552365118924966,0.00260387414188505,491681
"31133",623,175,175.045266666667,175,0.45,80,175,176,0.214519505387075,0.00101125464637323,9428023
"31134",623,175,175.250844444444,175,0.45,80,175,177,0.52116833551689,0.00245681109455799,7615714
"31135",623,175,175.057777777778,175,0.45,79,175,176,0.247468921444687,0.00116657968324306,7397532
"31136",623,175,166.293888888889,165,0.45,80,165,169,1.18823614702714,0.0056013989147591,4960101
"31137",623,175,172.1544,172,0.45,78,172,173,0.406431461668591,0.00191593628422281,9099063
"31138",623,175,175.241066666667,175,0.45,77,175,177,0.501534541557683,0.00236425650223149,7579267
"31139",623,175,171.520622222222,171,0.45,80,171,173,0.733445453853274,0.00345749502700063,898598
"31140",623,175,167.758377777778,167,0.45,80,167,170,0.917226288350334,0.00432384618916726,9643741
"31141",623,175,175.130688888889,175,0.45,80,175,176,0.372634986765506,0.00175661817366166,6435487
"31142",623,175,175.236444444444,175,0.45,79,175,177,0.496889838240998,0.00234236116081931,4982482
"31143",623,175,175.020977777778,175,0.45,80,175,175,0.146683218289112,0.00069147132225665,136054
"31144",623,175,174.262466666667,174,0.45,80,174,176,0.522882600084771,0.0024648922152293,8825610
"31145",623,175,169.252444444444,168,0.45,80,168,172,1.20312259110367,0.0056715742851209,1831707
"31146",623,175,174.255177777778,174,0.45,78,174,176,0.520834050045064,0.00245523525773145,4006068
"31147",623,175,172.385644444444,172,0.45,80,172,174,0.641074398308466,0.00302205369526001,2991168
"31148",623,175,175.213888888889,175,0.45,79,175,176,0.484115546637071,0.00228214257269937,4788775
"31149",623,175,175.0122,175,0.45,78,175,175,0.112577368325951,0.000530694803676105,2608426
"31150",623,175,174.383488888889,174,0.45,80,174,176,0.639019050138411,0.00301236469106838,3341129
"31151",624,175,163.797733333333,163,0.45,79,163,166,0.930780259924045,0.00438774022391246,2097141
"31152",624,175,174.130022222222,174,0.45,79,174,175,0.37095604969288,0.00174870358840006,121864
"31153",624,175,175.005288888889,175,0.45,79,175,175,0.0740490419632017,0.000349070531416981,9207082
"31154",624,175,173.083066666667,173,0.45,79,173,174,0.294225286643465,0.00138699130254766,436103
"31155",624,175,172.068333333333,171,0.45,80,171,175,1.08580798362814,0.005118547921933,7009765
"31156",624,175,175.021333333333,175,0.45,79,175,175,0.146480294956679,0.000690514732493824,6098572
"31157",624,175,175.216622222222,175,0.45,80,175,176,0.472736479507155,0.0022285011358251,6058474
"31158",624,175,167.744933333333,167,0.45,78,167,170,0.898803558414513,0.00423700060739668,2907716
"31159",624,175,175.016088888889,175,0.45,79,175,175,0.12844091953668,0.000605476301241481,2550958
"31160",624,175,174.070244444444,174,0.45,79,174,175,0.269527568419726,0.00127056514230873,3071014
"31161",624,175,175.062933333333,175,0.45,80,175,176,0.250237017359536,0.00117962861252549,5029113
"31162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31163",624,175,174.081222222222,174,0.45,78,174,175,0.291441540391103,0.00137386859686668,8555203
"31164",624,175,173.398088888889,173,0.45,80,173,175,0.655728019899859,0.00309113152990145,5949985
"31165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31166",624,175,175.011644444444,175,0.45,80,175,175,0.108311284160812,0.000510584290060889,504625
"31167",624,175,174.087088888889,174,0.45,79,174,175,0.303892926880339,0.0014325649956781,2085344
"31168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31169",624,175,175.126866666667,175,0.45,80,175,176,0.368506113223994,0.00173715447712923,9942733
"31170",624,175,175.000577777778,175,0.45,80,175,175,0.0240303304802543,0.000113280064244944,8134201
"31171",624,175,175.012711111111,175,0.45,80,175,175,0.112224164431683,0.000529029784550916,223603
"31172",624,175,175.147377777778,175,0.45,79,175,176,0.390405572429742,0.00184038951785391,751677
"31173",624,175,175.020911111111,175,0.45,79,175,175,0.145399356976834,0.000685419141989885,1752455
"31174",624,175,174.183822222222,174,0.45,78,174,175,0.440394180121291,0.00207603807439236,6960021
"31175",624,175,173.240533333333,173,0.45,78,173,175,0.517531212983685,0.00243966553450976,5662936
"31176",624,175,175.053555555556,175,0.45,80,175,176,0.232712758869969,0.00109701846577057,7238765
"31177",624,175,173.487,173,0.45,78,173,175,0.72628311723561,0.00342373144839069,3919117
"31178",624,175,175.018377777778,175,0.45,79,175,175,0.134974877991381,0.000636277676783549,3696065
"31179",624,175,167.872155555556,167,0.45,79,167,170,0.965337509056548,0.0045506446585841,6757155
"31180",624,175,174.408911111111,174,0.45,78,174,176,0.668382348649973,0.00315078460770525,6726833
"31181",624,175,171.032155555556,170,0.45,77,170,174,1.07649255297344,0.0050746345606956,3479874
"31182",624,175,175.377666666667,175,0.45,79,175,177,0.634331798506299,0.00299026877497375,7189811
"31183",624,175,175.018,175,0.45,78,175,175,0.135436606168863,0.000638454284285967,8759663
"31184",624,175,174.199066666667,174,0.45,80,174,175,0.467593827636946,0.00220425844242039,6052678
"31185",624,175,175.0754,175,0.45,79,175,176,0.279015955334431,0.00131529382717479,3000595
"31186",624,175,175.202,175,0.45,80,175,176,0.454117611364304,0.00214073094967958,4567121
"31187",624,175,174.152177777778,174,0.45,79,174,175,0.400667418528359,0.00188876432427941,4878312
"31188",624,175,175.060044444444,175,0.45,78,175,176,0.248543386998297,0.00117164476243712,2871511
"31189",624,175,175.400666666667,175,0.45,79,175,177,0.654903027562529,0.0030872424787271,1192297
"31190",624,175,173.361,173,0.45,78,173,175,0.626435195212718,0.00295304383005887,2593687
"31191",624,175,175.139422222222,175,0.45,80,175,176,0.391845165578094,0.00184717582503624,824566
"31192",624,175,175.066022222222,175,0.45,80,175,176,0.263350941668517,0.00124144824457114,9103157
"31193",624,175,174.102044444444,174,0.45,80,174,175,0.332583240131039,0.00156781242937101,1077523
"31194",624,175,173.178266666667,172,0.45,79,172,176,1.15213109020776,0.00543119804467836,4837070
"31195",624,175,175.0626,175,0.45,80,175,176,0.257540595598631,0.00121405801052409,1537752
"31196",624,175,173.253111111111,173,0.45,80,173,175,0.518273481042706,0.00244316461969637,1298621
"31197",624,175,175.052111111111,175,0.45,80,175,176,0.229823713281077,0.00108339937425682,8493995
"31198",624,175,175.329622222222,175,0.45,80,175,177,0.598666517805797,0.00282214102939877,9023237
"31199",624,175,175.104822222222,175,0.45,77,175,176,0.337726636236357,0.00159205863113367,2121172
"31200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31201",625,175,169.785088888889,169,0.45,113,169,172,0.910938764302174,0.00429420651655841,6921299
"31202",625,175,170.581666666667,170,0.45,118,170,172,0.786758384324993,0.0037088145914105,2152158
"31203",625,175,171.587622222222,171,0.45,115,171,174,0.796117514788351,0.0037529339555215,7777181
"31204",625,175,171.543866666667,171,0.45,115,171,173,0.763646083752025,0.00359986216165072,7596662
"31205",625,175,163.150777777778,162,0.45,116,162,166,1.12904332676053,0.00532236128403858,1004633
"31206",625,175,172.219822222222,172,0.45,117,172,174,0.484647717676069,0.00228465125103555,1687710
"31207",625,175,169.430444444444,168,0.45,118,168,172,1.27920050956364,0.00603020903206493,2453144
"31208",625,175,168.313444444444,167,0.45,122,167,171,1.18959639514785,0.00560781118589412,597650
"31209",625,175,174.018,174,0.45,115,174,174,0.133619514058434,0.000629888429930464,1087759
"31210",625,175,174.295911111111,174,0.45,121,174,176,0.568897008610148,0.00268180621723318,7786400
"31211",625,175,171.371088888889,171,0.45,116,171,173,0.61965170526461,0.00292106615177609,5924574
"31212",625,175,161.9566,161,0.45,116,161,164,1.02538113462991,0.00483369302398376,6727818
"31213",625,175,173.399622222222,173,0.45,117,173,175,0.649598432467684,0.00306223637764034,8319847
"31214",625,175,168.710822222222,168,0.45,117,168,171,0.8765170703789,0.00413194109527124,1466250
"31215",625,175,167.5868,167,0.45,120,167,170,0.802961240890443,0.00378519558975731,5815332
"31216",625,175,175.118,175,0.45,116,175,176,0.352752492213285,0.00166289119549646,8452829
"31217",625,175,148.293311111111,146,0.45,122,146,152,1.5724860667595,0.00741277040751337,4602651
"31218",625,175,169.310088888889,168,0.45,118,168,172,1.18756922572595,0.0055982550175952,3669274
"31219",625,175,163.968177777778,163,0.45,114,163,166,1.02271399848856,0.00482112002363779,4935898
"31220",625,175,173.2588,173,0.45,118,173,175,0.527221082913258,0.00248534401941653,1162739
"31221",625,175,175.099244444444,175,0.45,120,175,176,0.318778081310363,0.00150273428658796,6625950
"31222",625,175,154.253533333333,153,0.45,119,153,157,1.17871707635365,0.00555652558526697,5101122
"31223",625,175,175.337333333333,175,0.45,116,175,177,0.591638591563446,0.00278901106737447,3469077
"31224",625,175,172.645377777778,172,0.45,117,172,175,0.835937761767776,0.00394064839997266,5726118
"31225",625,175,158.922555555556,158,0.45,112,158,161,1.01041385412412,0.00476313658703998,678629
"31226",625,175,174.186733333333,174,0.45,118,174,175,0.446768132797825,0.00210608517546263,4427013
"31227",625,175,157.806844444444,157,0.45,115,157,160,0.947112441207923,0.00446473086482845,9752091
"31228",625,175,165.550933333333,164,0.45,116,164,168,1.27917418748366,0.00603008494858993,7584084
"31229",625,175,174.473622222222,174,0.45,119,174,176,0.708695073536724,0.00334082061527544,3332311
"31230",625,175,170.831911111111,170,0.45,112,170,173,0.956701403806277,0.00450993366801405,7355655
"31231",625,175,155.127777777778,154,0.45,121,154,158,1.11459529377206,0.00525425260336555,1981465
"31232",625,175,168.330155555556,167,0.45,116,167,171,1.19166828889793,0.00561757818669799,9341393
"31233",625,175,161.155755555556,160,0.45,115,160,164,1.11144095271861,0.00523938289703845,2468706
"31234",625,175,173.254666666667,173,0.45,113,173,175,0.520380006349014,0.00245309487522191,7309
"31235",625,175,172.275133333333,171,0.45,119,171,175,1.16999471117156,0.00551540796147872,4034638
"31236",625,175,164.491844444444,163,0.45,118,163,168,1.31286565723268,0.00618890806010775,2677252
"31237",625,175,165.187088888889,164,0.45,110,164,168,1.15519342407612,0.00544563402497552,3428675
"31238",625,175,169.443355555556,169,0.45,113,169,171,0.689800118155238,0.00325174894140567,5023587
"31239",625,175,173.591311111111,173,0.45,118,173,176,0.802349970883034,0.00378231403530815,583589
"31240",625,175,169.477555555556,169,0.45,123,169,171,0.727489753306262,0.00342941958537724,3128972
"31241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31242",625,175,167.960711111111,167,0.45,118,167,170,1.02685703516242,0.00484065048581641,4780850
"31243",625,175,170.699088888889,170,0.45,118,170,173,0.862826197427081,0.00406740170124061,5032952
"31244",625,175,172.327577777778,172,0.45,117,172,174,0.588680681651262,0.00277506734632751,5961674
"31245",625,175,173.248777777778,173,0.45,117,173,175,0.507196872283667,0.00239094898525592,4318516
"31246",625,175,173.295244444444,173,0.45,118,173,175,0.556610618465642,0.00262388761864996,3547226
"31247",625,175,173.066533333333,173,0.45,120,173,174,0.263433255180719,0.00124183627418888,956418
"31248",625,175,171.441666666667,171,0.45,116,171,173,0.678844374731141,0.00320010307161821,8432965
"31249",625,175,167.752888888889,167,0.45,119,167,170,0.889355764311323,0.00419246327887921,2512047
"31250",625,175,172.279111111111,172,0.45,113,172,174,0.541164532456435,0.00255107407091729,9856696
"31251",626,175,175.084933333333,175,0.45,120,175,176,0.300276722970676,0.00141551804696693,7995390
"31252",626,175,175.106511111111,175,0.45,118,175,176,0.328721439054371,0.00154960772451164,2893238
"31253",626,175,172.551422222222,172,0.45,121,172,174,0.77154396804031,0.00363709314523253,8770301
"31254",626,175,175.258288888889,175,0.45,116,175,177,0.528040130436731,0.00248920504646961,63484
"31255",626,175,174.025644444444,173,0.45,119,173,177,1.06108468833471,0.00500200119023127,9485512
"31256",626,175,174.124777777778,174,0.45,116,174,175,0.363272311222736,0.00171248209788604,8946777
"31257",626,175,175.130955555556,175,0.45,114,175,176,0.367314997467916,0.00173153950360722,5808084
"31258",626,175,172.400266666667,172,0.45,116,172,174,0.658227081094702,0.00310291221735127,8943632
"31259",626,175,172.790088888889,172,0.45,117,172,175,0.938060168661602,0.00442205804281077,8172270
"31260",626,175,175.2402,175,0.45,121,175,177,0.51014025180612,0.0024048242093888,6391870
"31261",626,175,175.1116,175,0.45,117,175,176,0.339334641385784,0.00159963884010262,2115968
