"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"125",124,25,19.48,204.08,0.2,64,6,19.8615568888889,1.88315213521159,-0.205537724444444,0.648306615217366,-0.655733276618926,5,7,0.00305614669272198,0.02,2.02,0.983477537547418,0.0157715190691011,0.75,2,2
"126",125,25,12.22,226.38,0.2,81,3,12.8184702222222,3.11066343566361,-0.487261191111111,0.860699879798904,-0.72330665223019,5,7,0.00405737814381501,0,2.82,0.980544847640957,0.0172059684831361,0.75,2,2
"127",126,25,15.1,227.58,0.2,81,4,15.6044942222222,3.57773176104422,-0.375820231111111,0.782819193424348,-0.7811967901149,5,7,0.00369024506742227,0,2.54,0.981278276719664,0.0168444808402871,0.75,2,2
"128",127,25,17.18,227.42,0.2,81,5,17.5905297777778,2.86852780790053,-0.296378808888889,0.680781544088374,-0.762672147638465,5,7,0.00320923497554359,0.06,2.12,0.979934733580312,0.0177587187327143,0.75,2,2
"129",128,25,18.26,223.58,0.2,81,6,18.6073675555555,2.98264656961199,-0.255705297777778,0.613502679398438,-0.794309293749729,5,7,0.00289207936585835,0.08,2.06,0.977895727271661,0.0192126285252108,0.75,2,2
"130",129,25,13.34,244.56,0.2,100,3,13.9381617777778,3.82986007083518,-0.442473528888889,0.856219707578758,-0.77643577265421,5,7,0.00403625840943002,0,2.78,0.980359914969623,0.0174498531114111,0.75,2,2
"131",130,25,15.44,243.04,0.2,100,4,15.8759924444444,2.76370987168831,-0.364960302222222,0.711559341625333,-0.742534717947564,5,7,0.00335432290453272,0,2.34,0.976274384517468,0.0206189095229797,0.75,2,2
"132",131,25,17.44,243.96,0.2,100,5,17.8387773333333,2.74976320034272,-0.286448906666666,0.672979269683598,-0.755259191191546,5,7,0.00317245470127495,0.02,2.2,0.977698781528475,0.0194302992586583,0.75,2,2
"133",132,25,18.88,245.32,0.2,100,6,19.19208,2.66556489267608,-0.2323168,0.588837814067202,-0.779094549269802,5,7,0.00277580807563988,0.1,1.84,0.977316345980205,0.0196352891449704,0.75,2,2
"134",133,25,16.6,196.3,0.25,64,3,17.0201351111111,3.06896642320245,-0.319194595555556,0.695147977285834,-0.773491175390427,5,7,0.00327695899111284,0,2.2,0.981231333673541,0.0172038594300469,0.75,2,2
"135",134,25,18.82,195.76,0.25,64,4,19.1945626666667,2.84741051512096,-0.232217493333333,0.652662604797797,-0.770787316640196,5,7,0.00307668102452932,0.08,2,0.981453601667617,0.0170568313129203,0.75,2,2
"136",135,25,20.22,199.64,0.25,64,5,20.5680031111111,2.39185272163561,-0.177279875555555,0.616883729345548,-0.742089584460825,5,7,0.00290801778815922,0.16,2,0.982389884134036,0.0163531442235502,0.75,2,2
"137",136,25,21.92,197.82,0.25,64,6,22.1870573333333,1.90724274521439,-0.112517706666667,0.535039490180039,-0.719469641962174,5,7,0.00252220034472599,0.34,1.68,0.982075154242222,0.0165743081193558,0.75,2,2
"138",137,25,16.8,216.44,0.25,81,3,17.2452182222222,2.87544717332711,-0.310191271111111,0.724265928033387,-0.748120593293544,5,7,0.00341422232729851,0.02,2.34,0.982169800048329,0.0163287387621814,0.75,2,2
"139",138,25,18.28,212.66,0.25,81,4,18.6634288888889,3.51546410050795,-0.253462844444444,0.654539761016715,-0.813811280017867,5,7,0.00308553002380761,0.14,2.08,0.979807745319716,0.0181590606280756,0.75,2,2
"140",139,25,20.32,214.94,0.25,81,5,20.6414497777778,2.69974950313239,-0.174342008888889,0.594181567392039,-0.779912333828513,5,7,0.00280099877039308,0.16,1.88,0.981027608449565,0.0170791049952625,0.75,2,2
"141",140,25,21.6,214.12,0.25,81,6,21.8619462222222,2.19282707381662,-0.125522151111111,0.520215317769217,-0.762765005968401,5,7,0.00245231852581152,0.32,1.7,0.980396754646331,0.0175307587806965,0.75,2,2
"142",141,25,15.94,232.42,0.25,100,3,16.3937866666667,2.86325749536906,-0.344248533333333,0.727250513982094,-0.746005898820373,5,7,0.0034282918003876,0,2.34,0.98102269680316,0.0172252432218754,0.75,2,2
"143",142,25,18.4,234.32,0.25,100,4,18.7833622222222,3.78496006814674,-0.248665511111111,0.655563583512883,-0.826797754346224,5,7,0.00309035636933942,0.14,2.18,0.979891680464662,0.0177879852540203,0.75,2,2
"144",143,25,20.64,229.82,0.25,100,5,20.9460995555555,2.97716400724102,-0.162156017777778,0.576039432451132,-0.806514041198235,5,7,0.00271547592611364,0.3,1.84,0.979608073254828,0.0182900651595641,0.75,2,2
"145",144,25,21.48,227.76,0.25,100,6,21.7491266666667,2.44707540075425,-0.130034933333333,0.532775150565423,-0.782280860491177,5,7,0.00251152614541663,0.32,1.68,0.97822706169072,0.0193325537513335,0.75,2,2
"146",145,25,19.52,189.1,0.3,64,3,19.8875106666667,2.7913853864996,-0.204499573333333,0.644729645201417,-0.769028795407607,5,7,0.00303928469435946,0.14,2.16,0.981923790391653,0.0169071382635275,0.75,2,2
"147",146,25,20.92,187.28,0.3,64,4,21.2264168888889,2.67345079479323,-0.150943324444444,0.570081127167462,-0.786762064864728,5,7,0.00268738820564388,0.28,1.8,0.98222836606744,0.0167197013738977,0.75,2,2
"148",147,25,23.04,187.48,0.3,64,5,23.2758426666667,1.75560821149448,-0.0689662933333333,0.499043344623585,-0.715743329658519,5,7,0.00235251288726235,0.56,1.62,0.981712420579154,0.0168670395318306,0.75,2,2
"149",148,25,23.2,184.58,0.3,64,6,23.4067275555556,1.73544240343418,-0.0637308977777778,0.450928648548808,-0.740165016334458,5,7,0.00212569803480098,0.62,1.34,0.981024934149937,0.017405442727762,0.75,2,2
"150",149,25,19.3,201.16,0.3,81,3,19.6732182222222,2.51212372620378,-0.213071271111111,0.650350005026962,-0.741115456120569,5,7,0.0030657793246618,0.12,2.06,0.982132511452387,0.0164423748307983,0.75,2,2
"151",150,25,21.66,202.76,0.3,81,4,21.9559213333333,2.60120118252743,-0.121763146666667,0.568331439408994,-0.781511924865119,5,7,0.00267914009845074,0.44,1.80050000000003,0.980075288514525,0.0177776039821231,0.75,2,2
"152",151,25,22.42,206.06,0.3,81,5,22.6642026666667,2.27009845025722,-0.0934318933333331,0.50437490567331,-0.777818047663898,5,7,0.00237764610707948,0.48,1.56,0.981523257139796,0.0169177657849506,0.75,2,2
"153",152,25,23.04,203.2,0.3,81,6,23.2517715555556,1.48572428158379,-0.0699291377777778,0.462489653036113,-0.688710981728657,5,7,0.002180197132603,0.56,1.48,0.97894001295157,0.0184921576392982,0.75,2,2
"154",153,25,19.28,218.1,0.3,100,3,19.6368791111111,2.81936327825229,-0.214524835555556,0.632263338109997,-0.775742507896346,5,7,0.00298051795915481,0.1,2.06,0.976861759470592,0.0202781034824831,0.75,2,2
"155",154,25,21.24,216.52,0.3,100,4,21.5229031111111,2.47564685367524,-0.139083875555556,0.554392800522025,-0.776061436347839,5,7,0.00261343272460083,0.34,1.74,0.978494572885458,0.019135796717754,0.75,2,2
"156",155,25,22.2,216.2,0.3,100,5,22.4328857777778,2.07261459268389,-0.102684568888889,0.497082182282152,-0.760166610793536,5,7,0.00234326787932478,0.36,1.56,0.97918238092354,0.01870408812952,0.75,2,2
"157",156,25,23.68,214.08,0.3,100,6,23.8452377777778,1.30679858574252,-0.046190488888889,0.403889776977826,-0.690931883930425,5,7,0.00190395466768629,0.76,1.36,0.979441601143033,0.0185442734704954,0.75,2,2
"158",157,25,21.5,174.32,0.35,64,3,21.7650128888889,2.63667920863794,-0.129399484444444,0.530614105504437,-0.79875666946282,5,7,0.00250133888130281,0.3,1.58,0.981564007438981,0.0171840012825446,0.75,2,2
"159",158,25,22.96,175.26,0.35,64,4,23.2230262222222,1.74447921013173,-0.0710789511111112,0.526973395579355,-0.697919360392055,5,7,0.00248417641012708,0.62,1.68,0.981712774797185,0.0171499577630467,0.75,2,2
"160",159,25,24.16,174.28,0.35,64,5,24.3303848888889,1.08824755084548,-0.0267846044444444,0.412967022669158,-0.620521064027833,5,7,0.00194674521423854,0.78,1.28,0.980537153139587,0.0181605331647782,0.75,2,2
"161",160,25,24.22,175.26,0.35,64,6,24.3690937777778,1.11300273250141,-0.0252362488888892,0.362223100748711,-0.674553269123934,5,7,0.00170753607227888,0.78,1.12,0.982327297670635,0.0166782668536996,0.75,2,2
"162",161,25,21.66,191.32,0.35,81,3,21.932972,1.85047233993183,-0.12268112,0.539309475926234,-0.708555775577764,5,7,0.00254232925057068,0.3,1.7,0.980065611004346,0.0181040948268696,0.75,2,2
"163",162,25,22.78,189.38,0.35,81,4,22.9888422222222,2.17505941280614,-0.080446311111111,0.461008958633008,-0.788047647839541,5,7,0.00217321707224766,0.5,1.42,0.980422073694121,0.0180519924265117,0.75,2,2
"164",163,25,23.82,191.22,0.35,81,5,23.9822386666667,1.26430367607333,-0.0407104533333331,0.404272651337981,-0.680240863814008,5,7,0.00190575955472901,0.7,1.28,0.97975289709695,0.0184394474426177,0.75,2,2
"165",164,25,24.24,189.66,0.35,81,6,24.3668568888889,1.00253774814253,-0.0253257244444445,0.344885638823793,-0.655987378567256,5,7,0.00162580649297439,0.74,1,0.978382021142985,0.0194404008992412,0.75,2,2
"166",165,25,21.56,197.64,0.35,100,3,21.8328422222222,2.45788811331828,-0.126686311111111,0.535923799624654,-0.781957609575186,5,7,0.00252636901942569,0.32,1.72,0.975746061902135,0.0217568909197615,0.75,2,2
"167",166,25,23.36,198.24,0.35,100,4,23.5643324444444,1.49656566096023,-0.0574267022222221,0.456896588069272,-0.694703279656894,5,7,0.00215383117149852,0.74,1.46,0.978173538545892,0.0199584583411839,0.75,2,2
"168",167,25,24,198.58,0.35,100,5,24.1577222222222,1.3120455128579,-0.0336911111111111,0.394276513162478,-0.699494789396699,5,7,0.00185863730746517,0.84,1.24,0.976936946191239,0.0208350119089389,0.75,2,2
"169",168,25,24.16,199.64,0.35,100,6,24.3016671111111,1.01189275617145,-0.0279333155555553,0.368314366768333,-0.636014424925946,5,7,0.00173625057566879,0.82,1.24,0.975008446854497,0.0222309242423522,0.75,2,2
"170",169,25,23.18,162.34,0.4,64,3,23.4215097777778,1.88022753845378,-0.0631396088888889,0.487561028143994,-0.740690412105684,5,7,0.00229838472828602,0.6,1.58,0.979690399694209,0.0189472576082456,0.75,2,2
"171",170,25,23.94,161.78,0.4,64,4,24.1041826666667,1.26029832968001,-0.0358326933333331,0.382933558915918,-0.696156417970383,5,7,0.00180516610835562,0.72,1.14,0.979112053548422,0.0191698517905664,0.75,2,2
"172",171,25,24.08,166.2,0.4,64,5,24.2368906666667,1.18944048508124,-0.0305243733333331,0.383354304853374,-0.677701987058907,5,7,0.00180714952372584,0.78,1.24,0.979930693446067,0.0184986724404827,0.75,2,2
"173",172,25,24.9,164.92,0.4,64,6,24.9806364444444,0.269426832919449,-0.00077454222222232,0.265650487170024,-0.0140162199455248,5,7,0.00125228840602289,1,0.78,0.980806390474832,0.0179332050795764,0.75,2,2
"174",173,25,22.82,172.66,0.4,81,3,23.0311084444444,1.791692630343,-0.0787556622222224,0.463593665994053,-0.741253796469932,5,7,0.00218540149959684,0.54,1.44,0.977488762314743,0.0206500907481467,0.75,2,2
"175",174,25,23.52,174.88,0.4,81,4,23.6728604444444,1.42198657864344,-0.0530855822222222,0.380842055234045,-0.732176054996691,5,7,0.00179530666544677,0.62,1.16,0.978637700520324,0.0196195991864107,0.75,2,2
"176",175,25,24.46,175.3,0.4,81,5,24.5864128888889,0.849447616035155,-0.0165434844444442,0.347256794933315,-0.591196928005807,5,7,0.00163698423006969,0.9,1.04,0.97646264184343,0.0211408441440037,0.75,2,2
"177",176,25,24.76,173.7,0.4,81,6,24.839548,0.61175533861027,-0.00641807999999992,0.262981668817747,-0.57011953599757,5,7,0.00123970747565856,0.94,0.8,0.979107035244854,0.0191495816403212,0.75,2,2
"178",177,25,23.06,183.84,0.4,100,3,23.2543484444444,1.83721166092351,-0.069826062222222,0.44005547295316,-0.760476442473722,5,7,0.00207444139348955,0.56,1.38,0.975929533470913,0.0219921466237022,0.75,2,2
"179",178,25,23.74,184.72,0.4,100,4,23.8951066666667,1.47334394926798,-0.044195733333333,0.380500424736787,-0.741743654001609,5,7,0.00179369620383829,0.68,1.12,0.975297853633427,0.0223705466332606,0.75,2,2
"180",179,25,24.56,185.48,0.4,100,5,24.6621822222222,0.863651248422349,-0.0135127111111112,0.302156708270794,-0.650140367627847,5,7,0.00142438038266189,0.92,0.9,0.974700169581354,0.0226171125530882,0.75,2,2
"181",180,25,24.58,182.52,0.4,100,6,24.6654924444444,0.622686792399088,-0.0133803022222221,0.277142778779576,-0.554924269853549,5,7,0.00130646358821281,0.92,0.82,0.974210908673039,0.0232399731450029,0.75,2,2
"182",181,25,24,151.3,0.45,64,3,24.1450346666667,1.24403513434031,-0.0341986133333333,0.377452444836024,-0.696590205198521,5,7,0.00177932788879329,0.78,1.22050000000003,0.979362325851211,0.0194258272896544,0.75,2,2
"183",182,25,24.68,151.58,0.45,64,4,24.7763031111111,0.658262892583414,-0.00894787555555559,0.303871748537177,-0.538373267032259,5,7,0.00143246516001101,0.96,0.92,0.978806569213979,0.0196845073166036,0.75,2,2
"184",183,25,24.68,153.58,0.45,64,5,24.7886293333333,0.591458070193461,-0.00845482666666665,0.305351774416245,-0.483730479294386,5,7,0.00143944206891381,0.94,0.96,0.978918180685145,0.0195505584189089,0.75,2,2
"185",184,25,24.92,151.72,0.45,64,6,24.9823355555556,0.32046067037115,-0.000706577777777764,0.221916621508545,-0.30750746651211,5,7,0.00104612498617801,0.98,0.64,0.979948370537495,0.0189389404752557,0.75,2,2
"186",185,25,23.52,162.34,0.45,81,3,23.6938115555556,1.64230560481193,-0.0522475377777777,0.411764305679559,-0.749276684879418,5,7,0.00194107555197725,0.66,1.22,0.975566734642208,0.0224500676246307,0.75,2,2
"187",186,25,24.54,164.14,0.45,81,4,24.6434813333333,0.70304798465312,-0.0142607466666667,0.308982833996815,-0.560509608530824,5,7,0.00145655904792924,0.92,0.98,0.975397767069558,0.02239066444236,0.75,2,2
"188",187,25,24.8,160.24,0.45,81,5,24.8639226666667,0.436622269153423,-0.00544309333333328,0.227781504892853,-0.478309923736817,5,7,0.00107377231159076,0.96,0.64,0.975024074102972,0.0225195012137217,0.75,2,2
"189",188,25,24.94,161.86,0.45,81,6,25.0079084444444,0.215889537119435,0.000316337777777679,0.239697594652359,0.110278885445722,5,7,0.00112994529741858,1,0.68,0.975435051611581,0.0223649502452074,0.75,2,2
"190",189,25,23.86,170.16,0.45,100,3,24.0119995555556,1.43434431842365,-0.0395200177777778,0.375984849667856,-0.737869879053125,5,7,0.00177240957882364,0.72,1.08,0.974587669738535,0.0234114323389692,0.75,2,2
"191",190,25,24.26,169.32,0.45,100,4,24.3693808888889,1.07819613883661,-0.0252247644444444,0.305608012195659,-0.716556198647293,5,7,0.00144064998538995,0.82,0.92,0.970979658789705,0.0258814936949812,0.75,2,2
"192",191,25,24.9,170.92,0.45,100,5,24.9762262222222,0.32597339941555,-0.0009509511111112,0.245593693467811,-0.246583635633628,5,7,0.00115773977378493,1,0.74,0.973138853788721,0.0241994341414813,0.75,2,2
"193",192,25,24.94,168.72,0.45,100,6,24.9985271111111,0.320357859583344,-0.0000589155555555209,0.209647600482854,-0.345583090249383,5,7,0.000988288266406096,0.98,0.56,0.972314468718947,0.0248964519703615,0.75,2,2
"194",193,25,24.3,140.78,0.5,64,3,24.4200884444444,1.07409880071666,-0.0231964622222222,0.334626017016914,-0.68845881142997,5,7,0.0015774421719607,0.84,1.02,0.975528593192196,0.02246248282218,0.75,2,2
"195",194,25,24.5,140.7,0.5,64,4,24.6086404444444,0.864777991502347,-0.0156543822222222,0.305746986431135,-0.64644453323798,5,7,0.00144130511621871,0.88,0.92,0.975923950962723,0.0222992908756864,0.75,2,2
"196",195,25,24.86,139.86,0.5,64,5,24.9271008888889,0.364809942357708,-0.00291596444444424,0.231898334320797,-0.364331101224722,5,7,0.00109317923162734,1,0.68,0.97651517135159,0.0217321300477219,0.75,2,2
"197",196,25,24.94,138.24,0.5,64,6,24.9847008888889,0.362832655347542,-0.000611964444444319,0.18273729085893,-0.496359304583833,5,7,0.000861431850280054,0.98,0.44,0.975702267499668,0.0223622628088447,0.75,2,2
"198",197,25,24.28,147.42,0.5,81,3,24.375868,1.13708536105927,-0.0249652799999998,0.289764121137241,-0.745169420818762,5,7,0.00136596116667136,0.82,0.86,0.971843221745221,0.0258980715986795,0.75,2,2
"199",198,25,24.76,148.98,0.5,81,4,24.8747524444444,0.54393963719264,-0.00500990222222208,0.311851841512921,-0.42667932213501,5,7,0.00147008367906199,0.98,0.98,0.970680405175991,0.0264308941140227,0.75,2,2
"200",199,25,24.96,148.6,0.5,81,5,25.0079168888889,0.193506372939109,0.000316675555555119,0.193196757169399,-0.00160002880012646,5,7,0.000910738247318217,1,0.52,0.972973120735978,0.024935283663058,0.75,2,2
"201",200,25,24.96,150.42,0.5,81,6,24.9973928888889,0.205773369010927,-0.000104284444444235,0.170269535568,-0.172538524365811,5,7,0.000802658288197448,0.98,0.38,0.974276411717057,0.023560275654452,0.75,2,2
"202",201,25,24.2,156.24,0.5,100,3,24.3333413333333,1.17282397880327,-0.0266663466666668,0.347663954284154,-0.70356680919936,5,7,0.00163890359765637,0.82,1.1,0.973283908866633,0.0248597109017108,0.75,2,2
"203",202,25,24.86,153.1,0.5,100,4,24.9220573333333,0.33913430724273,-0.00311770666666704,0.237209862175954,-0.300543008743213,5,7,0.00111821801405963,1,0.68,0.971439405989706,0.0263824541625785,0.75,2,2
"204",203,25,24.84,158.28,0.5,100,5,24.8924133333333,0.410467312220608,-0.00430346666666673,0.201188628768724,-0.509854688110721,5,7,0.000948412291333251,0.96,0.54,0.970787018044476,0.0266572187497813,0.75,2,2
"205",204,25,24.9,154.58,0.5,100,6,24.9378564444444,0.369181982441496,-0.00248574222222264,0.182360795192519,-0.506040912434242,5,7,0.00085965703268801,0.94,0.54,0.970271304598852,0.027408425037322,0.75,2,2
"206",205,25,24.6,129.1,0.55,64,3,24.6871031111111,0.785569678798205,-0.0125158755555557,0.276560111121779,-0.647949610854544,5,7,0.00130371686653277,0.88,0.8,0.972596187806114,0.0252427375526943,0.75,2,2
"207",206,25,24.86,129.88,0.55,64,4,24.9264048888889,0.475407721046188,-0.00294380444444448,0.214732420368505,-0.548319451152451,5,7,0.00101225833722113,0.94,0.56,0.975225577485003,0.0232181963552963,0.75,2,2
"208",207,25,24.96,130.18,0.55,64,5,24.9933782222222,0.186790486225392,-0.000264871111111444,0.16033770186791,-0.141617407246119,5,7,0.000755839175137773,1,0.36,0.973928042804891,0.0241298773140185,0.75,2,2
"209",208,25,25,128.26,0.55,64,6,25.0225777777778,0.0300779214797926,0.000903111111111195,0.13064400162945,3.34351827526449,5,7,0.000615861729823534,1,0.26,0.974489656606658,0.0238690326267472,0.75,2,2
"210",209,25,24.68,138.52,0.55,81,3,24.7668497777778,0.579703463444071,-0.00932600888888896,0.262232281174001,-0.547644101320259,5,7,0.00123617482842769,0.9,0.74,0.971204542914145,0.0262035073239647,0.75,2,2
"211",210,25,24.86,135.48,0.55,81,4,24.9000453333333,0.526855907426231,-0.00399818666666696,0.170390383127509,-0.67659016302979,5,7,0.000803227969056239,0.96,0.44,0.971501154902637,0.0264200368114351,0.75,2,2
"212",211,25,24.94,136.64,0.55,81,5,24.985988,0.316194550659342,-0.000560480000000245,0.183732346718549,-0.418926270755069,5,7,0.000866122588586692,0.98,0.44,0.971091450430858,0.0266663354108489,0.75,2,2
"213",212,25,25,136.14,0.55,81,6,25.0291591111111,0.0367721345418002,0.00116636444444447,0.153745261633911,3.18102630020413,5,7,0.000724762113844257,1,0.32,0.970494311426954,0.0270511660282152,0.75,2,2
"214",213,25,24.68,142.52,0.55,100,3,24.7785502222222,0.5697196844345,-0.00885799111111104,0.286973725481834,-0.496289608166371,5,7,0.00135280711540381,0.96,0.82,0.968536185564259,0.0288786537788062,0.75,2,2
"215",214,25,24.82,140.36,0.55,100,4,24.8834182222222,0.384920270664277,-0.00466327111111119,0.223854203079692,-0.418440076711537,5,7,0.0010552588332984,0.98,0.62,0.964721372581732,0.0319435352914433,0.75,2,2
"216",215,25,24.98,140.7,0.55,100,5,25.0133728888889,0.114449489732259,0.000534915555555523,0.155937989980947,0.362504894916927,5,7,0.000735098734400852,1,0.42,0.967296648721275,0.0302124371507194,0.75,2,2
"217",216,25,25,143.48,0.55,100,6,25.0223377777778,0.0379873986876884,0.000893511111110638,0.124698240331799,2.28262120175692,5,7,0.000587833142270967,1,0.24,0.969626724728225,0.0279996154161612,0.75,2,2
"218",217,50,17.26,281.1,0.15,64,3,17.9092546666667,4.2655904831478,-0.641814906666667,0.882296531226224,-0.793159579028521,5,7,0.00415918573498288,0,2.94,0.98932511326545,0.011144481719375,0.75,2,2
"219",218,50,22.38,281.14,0.15,64,4,22.9440693333333,3.97655828476356,-0.541118613333333,0.805932500772633,-0.797329136640442,5,7,0.00379920224316641,0,2.62,0.989191660902846,0.0112663636980962,0.75,2,2
"220",219,50,25.1,279.86,0.15,64,5,25.6068351111111,5.01168955227142,-0.487863297777778,0.754831805235122,-0.849385761555599,5,7,0.00355831125424692,0,2.48,0.988879108240056,0.0114395137038636,0.75,2,2
"221",220,50,27.68,280.28,0.15,64,6,28.1443426666667,5.3666184349003,-0.437113146666667,0.718448957997988,-0.86612632019341,5,7,0.00338680086757858,0,2.26,0.988772563925357,0.0115694152431535,0.75,2,2
"222",221,50,17.56,331.48,0.15,81,3,18.1730515555556,4.17039133645845,-0.636538968888889,0.860107141571963,-0.793758649445503,5,7,0.00405458394901675,0,2.8,0.990075933821996,0.00979638743594503,0.75,2,2
