"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","psi0_mean","psi0_sd"
"142",141,25,17.1,66.04,0.25,36,3,17.5270031111111,3.67676217617297,-0.298919875555555,0.708425258917632,-0.807323611108562,5,7,0.00333954869696329,0,0.958084885956972,0.0408687218433943
"143",142,25,19.2,64.4,0.25,36,4,19.5129266666667,3.49419824391018,-0.219482933333333,0.591472215291342,-0.830727344585505,5,7,0.00278822676210625,0.18,0.955578570902109,0.0428287618202181
"144",143,25,20.9,63.78,0.25,36,5,21.167324,2.66420254216356,-0.15330704,0.541064684365716,-0.796913081568369,5,7,0.00255060338250371,0.3,0.95071415003699,0.0456235301678445
"145",144,25,22.34,63.92,0.25,36,6,22.5642351111111,2.07765329977982,-0.0974305955555553,0.492186375632133,-0.763104664438339,5,7,0.00232018882544741,0.46,0.957208172709424,0.0417190334932846
"146",145,25,20.1,48.06,0.3,16,3,20.4229586666667,2.79728996336248,-0.183081653333333,0.604081274548663,-0.784047673834096,5,7,0.00284766643747448,0.24,0.961676700385282,0.0427365213994419
"147",146,25,21.48,48.32,0.3,16,4,21.7929511111111,2.66827829389401,-0.128281955555556,0.586564724435461,-0.780171084186483,5,7,0.00276509262835422,0.44,0.961433153996431,0.0428749622277993
"148",147,25,23.18,47.72,0.3,16,5,23.4023213333333,1.88917679475972,-0.0639071466666668,0.484508486056392,-0.743534598032147,5,7,0.00228399490688601,0.6,0.960563283180524,0.0434197312595315
"149",148,25,23.68,48.16,0.3,16,6,23.8494928888889,1.42122231194085,-0.0460202844444443,0.416221837419691,-0.707138120530003,5,7,0.00196208855811592,0.74,0.957780266726745,0.0458265955367901
"150",149,25,20.42,55.7,0.3,25,3,20.7793537777778,3.49126231188193,-0.168825848888889,0.63728864341706,-0.817461827131077,5,7,0.00300420747555586,0.3,0.959717245052803,0.0406902558605323
"151",150,25,21.72,57.14,0.3,25,4,21.9898302222222,2.0211632181648,-0.120406791111111,0.534133163489304,-0.735729821971383,5,7,0.00251792787973273,0.34,0.960017198541002,0.040367890799697
"152",151,25,23.16,54.08,0.3,25,5,23.3618702222222,1.80513539710788,-0.065525191111111,0.458164285180798,-0.746188410068934,5,7,0.0021598071529922,0.68,0.95773967957702,0.0424475341049628
"153",152,25,23.5,54.08,0.3,25,6,23.6986217777778,1.8325596972928,-0.0520551288888887,0.459512466661994,-0.749251024487321,5,7,0.00216616254144302,0.7,0.959400482835336,0.0408406977189431
"154",153,25,20.34,60.02,0.3,36,3,20.6899471111111,3.15962186895638,-0.172402115555555,0.628693396435629,-0.801022583552605,5,7,0.00296368909271224,0.26,0.953247022702319,0.0452801758831101
"155",154,25,22.08,59.92,0.3,36,4,22.3114048888889,2.30059038240619,-0.107543804444445,0.495297828910156,-0.78470838064092,5,7,0.0023348563568623,0.36,0.954299441949454,0.0439213236560259
"156",155,25,22.7,59,0.3,36,5,22.9086746666667,2.27670179002004,-0.0836530133333334,0.469931862995573,-0.793590945878143,5,7,0.00221528004679865,0.56,0.952246475254693,0.0457249528985717
"157",156,25,23.6,61.1,0.3,36,6,23.7772484444444,1.56595289120691,-0.0489100622222223,0.417696640951798,-0.733263597329628,5,7,0.00196904084863906,0.74,0.958665079673768,0.0404285285535893
"158",157,25,21.38,44.84,0.35,16,3,21.6779408888889,2.85008988635172,-0.132882364444444,0.572565210147014,-0.799106262266019,5,7,0.00269909828510969,0.36,0.956357049382047,0.0474719525643342
"159",158,25,23.5,45.18,0.35,16,4,23.7077444444444,1.36177918844804,-0.0516902222222223,0.469175821936116,-0.655468503325553,5,7,0.00221171603506533,0.7,0.95970032063868,0.0444074807696408
"160",159,25,24.04,44,0.35,16,5,24.2141648888889,1.35415842314065,-0.0314334044444443,0.42406507870852,-0.686842343213433,5,7,0.00199906195212801,0.82,0.958052153439057,0.0458087388161776
"161",160,25,24.5,44.96,0.35,16,6,24.6445835555556,0.785728938530168,-0.0142166577777775,0.379949334879984,-0.516437137226052,5,7,0.0017910983413397,0.96,0.958877110515221,0.0450810664012041
"162",161,25,21.52,48.92,0.35,25,3,21.7825666666667,3.06292340008111,-0.128697333333334,0.526756172839445,-0.828021760901531,5,7,0.00248315241231096,0.4,0.949661301816115,0.0492200954175305
"163",162,25,23.12,51.06,0.35,25,4,23.3103897777778,1.97606139900106,-0.067584408888889,0.449839405205148,-0.772355552599452,5,7,0.00212056329243656,0.58,0.957720800851869,0.0428315479648149
"164",163,25,23.92,50.9,0.35,25,5,24.0869617777778,1.35010153319027,-0.0365215288888887,0.408187954076293,-0.69766129136099,5,7,0.00192421646884007,0.8,0.953776264154269,0.045322685722863
"165",164,25,24.6,49.98,0.35,25,6,24.7154844444444,0.840812309222392,-0.0113806222222222,0.341133436512158,-0.594281110337636,5,7,0.00160811844164811,0.96,0.956478480411982,0.0436540934595979
"166",165,25,22.8,54.94,0.35,36,3,23.0239817777778,2.00109527112925,-0.0790407288888888,0.486631968769623,-0.75681719117001,5,7,0.0022940051003944,0.56,0.952057396253089,0.0467936962495221
"167",166,25,23.2,56.4,0.35,36,4,23.3708933333333,2.43269526594503,-0.0651642666666665,0.405443443000443,-0.833335704362075,5,7,0.0019112787195549,0.68,0.949169074725852,0.0489560413077629
"168",167,25,24.34,52.24,0.35,36,5,24.4897431111111,0.810678269290303,-0.0204102755555557,0.385871076004544,-0.52401453126115,5,7,0.00181901369671042,0.92,0.947300487653431,0.0504599129473987
"169",168,25,24.14,53.54,0.35,36,6,24.2888493333333,1.2866055883058,-0.0284460266666666,0.382461043579885,-0.702736373091999,5,7,0.00180293864970013,0.8,0.946054190830056,0.0506261656410292
"170",169,25,23.32,41.54,0.4,16,3,23.517396,1.69627878916342,-0.0593041599999998,0.457282251287626,-0.730420344692778,5,7,0.00215564920534488,0.7,0.956339691902711,0.0474169155151212
"171",170,25,24.32,41.64,0.4,16,4,24.4772208888889,1.09481745922465,-0.0209111644444446,0.392965622014383,-0.641067450374165,5,7,0.0018524577073304,0.86,0.956999449225385,0.0468136437642076
"172",171,25,24.7,41.76,0.4,16,5,24.8003075555556,0.669977235179338,-0.00798769777777752,0.310641959072327,-0.536339531015296,5,7,0.00146438023854078,0.96,0.958731164005357,0.0451280177169709
"173",172,25,24.84,41.24,0.4,16,6,24.9149142222222,0.462399159903076,-0.00340343111111112,0.262649345152744,-0.431985678330821,5,7,0.00123814088687807,0.92,0.955843001375096,0.0471621550384047
"174",173,25,23.1,46.98,0.4,25,3,23.3106791111111,1.76012671073891,-0.0675728355555558,0.47049779168474,-0.732690954114763,5,7,0.00221794786022384,0.56,0.958844098055726,0.0421597703776147
"175",174,25,24.42,46.98,0.4,25,4,24.5625884444444,0.823767824901045,-0.0174964622222223,0.370368004512815,-0.550397583739927,5,7,0.00174593151683694,0.92,0.954519592725582,0.0456522655116917
"176",175,25,24.62,47.04,0.4,25,5,24.7564555555556,0.583113158426701,-0.00974177777777792,0.363121652355068,-0.377270694191146,5,7,0.00171177188517288,0.96,0.954272215611376,0.0457888533359767
"177",176,25,24.92,46.34,0.4,25,6,25.0074106666667,0.33167023128066,0.000296426666666642,0.276364041008484,-0.166750540314172,5,7,0.00130279258315477,1,0.954616479421133,0.0456076396527012
"178",177,25,23.62,47.82,0.4,36,3,23.807568,1.36362046738858,-0.0476972800000002,0.443069310635581,-0.67507871784582,5,7,0.00208864876057379,0.72,0.941887331652233,0.0557327039422467
"179",178,25,24.22,51.24,0.4,36,4,24.3656573333333,1.08754500663564,-0.0253737066666666,0.372123718464066,-0.657831431165092,5,7,0.0017542080317753,0.82,0.944649944577151,0.0529400469626307
"180",179,25,24.56,50.8,0.4,36,5,24.6873533333333,0.823710567531302,-0.0125058666666663,0.33287598599555,-0.595882341302001,5,7,0.00156919244661074,0.94,0.947242076737401,0.0507224467173417
"181",180,25,24.82,49.04,0.4,36,6,24.8937986666667,0.522459020436504,-0.00424805333333319,0.252676702904678,-0.516370293131178,5,7,0.00119112940047838,0.96,0.941369754306187,0.0556463904910602
"182",181,25,23.96,39.24,0.45,16,3,24.1313911111111,1.52727990074773,-0.0347443555555556,0.414876526745692,-0.728355930996947,5,7,0.00195574670278001,0.76,0.955259643190662,0.0483735209949356
"183",182,25,24.68,38.28,0.45,16,4,24.7836222222222,0.739573781608664,-0.00865511111111111,0.3063239785595,-0.585810116344028,5,7,0.00144402508319643,0.94,0.94881630593892,0.0536840495890949
"184",183,25,24.9,38.42,0.45,16,5,24.9723782222222,0.391659109223876,-0.00110487111111088,0.24956095807894,-0.362810790808675,5,7,0.00117644163851354,0.98,0.950510036189083,0.052200078004763
"185",184,25,25,38.24,0.45,16,6,25.0541453333333,0.061231490622796,0.00216581333333312,0.214504957030646,2.50318038723015,5,7,0.00101118606476332,1,0.952403907563372,0.0505145066422946
"186",185,25,23.82,43.82,0.45,25,3,24.0113737777778,1.54724019665547,-0.0395450488888888,0.426296595705401,-0.724479368732219,5,7,0.00200958142413353,0.84,0.955252727013996,0.0455827636410355
"187",186,25,24.68,42.18,0.45,25,4,24.7964013333333,0.584924380895759,-0.00814394666666648,0.317795243123533,-0.456690038057811,5,7,0.00149810114294319,0.98,0.948198739983003,0.051257404525125
"188",187,25,25,41.12,0.45,25,5,25.0739128888889,0.0553279249221339,0.00295651555555544,0.267612110476867,3.83683620619232,5,7,0.00126153558697224,1,0.945184519541981,0.0541558103042376
"189",188,25,24.98,40.74,0.45,25,6,25.0352488888889,0.14766838212995,0.00140995555555537,0.226507785851358,0.533894951541005,5,7,0.00106776794244697,1,0.946426230259755,0.0531418437319599
"190",189,25,24.18,44.92,0.45,36,3,24.3416715555556,1.27800262180529,-0.0263331377777779,0.398703099500549,-0.688026383750803,5,7,0.00187950443557955,0.84,0.942514638276908,0.0559789352810603
"191",190,25,24.82,44.9,0.45,36,4,24.8998897777778,0.381819227275364,-0.00400440888888896,0.26686598132362,-0.301067200758963,5,7,0.00125801830041289,0.98,0.934083588119901,0.0621669569105819
"192",191,25,24.88,45.26,0.45,36,5,24.9482751111111,0.315105919280541,-0.0020689955555556,0.247382226651445,-0.214923581200013,5,7,0.00116617100006843,1,0.935000161842416,0.0609435516421031
"193",192,25,24.92,46.02,0.45,36,6,24.9875564444444,0.329387287404596,-0.000497742222222399,0.250213330002477,-0.240367374302662,5,7,0.00117951694925346,0.98,0.94377431720752,0.05395485595591
"194",193,25,24.68,36.94,0.5,16,3,24.8114062222222,0.548422285061552,-0.00754375111111112,0.348351542492263,-0.364811474695698,5,7,0.00164214491955382,0.98,0.953557594504415,0.0496887124908587
"195",194,25,24.78,35.86,0.5,16,4,24.8608217777778,0.466306342211748,-0.00556712888888881,0.264095340984244,-0.433644115300668,5,7,0.00124495737659821,0.96,0.945404357218281,0.0569209498228368
"196",195,25,24.94,35.78,0.5,16,5,24.9804742222222,0.234312289008161,-0.000781031111111196,0.183069426067585,-0.218694730683938,5,7,0.000862997550668789,0.98,0.950762367667567,0.0521288389344347
"197",196,25,25,36.08,0.5,16,6,25.0292831111111,0.0420070115708494,0.00117132444444424,0.144917678259642,2.44984498635954,5,7,0.000683148486741354,1,0.94607834421576,0.0559849386696021
"198",197,25,24.62,38.42,0.5,25,3,24.7222004444444,0.837324678649348,-0.0111119822222222,0.311501501681556,-0.627980030178944,5,7,0.00146843216125881,0.92,0.941638713625345,0.0577296541010606
"199",198,25,24.9,39.32,0.5,25,4,24.9614782222222,0.278396540851311,-0.00154087111111104,0.235205410704843,-0.155142481348344,5,7,0.00110876893920774,1,0.938013633766125,0.0601381668761933
"200",199,25,24.88,37.6,0.5,25,5,24.9426262222222,0.382199377519335,-0.00229495111111104,0.235933354288902,-0.382695608192176,5,7,0.00111220049817181,0.98,0.938764912460904,0.0599779599445363
"201",200,25,25,39.18,0.5,25,6,25.0276497777778,0.0319013993521414,0.00110599111111103,0.150310444590464,3.71171947447422,5,7,0.000708570231020546,1,0.944916064080462,0.0542345557373337
"202",201,25,24.58,40.76,0.5,36,3,24.6997604444444,0.869636311310026,-0.0120095822222225,0.336019336508527,-0.613609353544191,5,7,0.00158401034303322,0.88,0.932876073287588,0.0647067386438078
"203",202,25,24.94,41.56,0.5,36,4,24.9910293333333,0.301111233089485,-0.000358826666666721,0.21006479143024,-0.302368133945328,5,7,0.000990254923392405,0.98,0.928285771024022,0.0675859243233505
"204",203,25,24.94,41.86,0.5,36,5,24.9870213333333,0.232522120143358,-0.000519146666666563,0.195058038667773,-0.161120505234027,5,7,0.0009195124124462,1,0.935434315790968,0.061988384042053
"205",204,25,24.98,40.6,0.5,36,6,25.0003426666667,0.146032316913301,0.0000137066666662378,0.123055644278564,-0.157339643172125,5,7,0.000580089870217681,0.98,0.924319928922359,0.0702845603764893
"206",205,25,24.76,32.66,0.55,16,3,24.8349213333333,0.488816978430385,-0.00660314666666656,0.257704583636206,-0.472799442311297,5,7,0.00121483105754678,0.96,0.941551914342518,0.0603104435370457
"207",206,25,24.96,32.68,0.55,16,4,25.0014817777778,0.203156213673723,0.0000592711111109735,0.185924477147616,-0.084820130354376,5,7,0.000876456390530952,0.98,0.942764566859804,0.0597518272458361
"208",207,25,25,32.02,0.55,16,5,25.0265693333333,0.0346547298740846,0.00106277333333336,0.142153374695194,3.1019905568936,5,7,0.000670117434770157,1,0.943648580443291,0.0586682124537856
"209",208,25,25,32.48,0.55,16,6,25.0148808888889,0.0179201339843054,0.000595235555555604,0.113653949381102,5.34224886268378,5,7,0.000535769855440064,1,0.94163482750996,0.0603172588640796
"210",209,25,24.9,35.02,0.55,25,3,24.9623888888889,0.303548524775574,-0.00150444444444423,0.234709043511207,-0.226782460284605,5,7,0.00110642904181722,0.96,0.934940952749235,0.0640638268376225
"211",210,25,24.94,35.14,0.55,25,4,24.9894608888889,0.283137687066627,-0.000421564444444474,0.200072454411377,-0.293373988873841,5,7,0.000943150594952809,1,0.933161071838448,0.0648007996575597
"212",211,25,24.98,36.88,0.55,25,5,25.0102746666667,0.112819503982744,0.000410986666667043,0.148502605267128,0.316284862321701,5,7,0.000700047994721704,1,0.935729484268319,0.0622403181490719
"213",212,25,25,35.52,0.55,25,6,25.0181177777778,0.0343804983921159,0.000724711111111205,0.10938021666781,2.18146105447073,5,7,0.000515623286223083,1,0.934295980036257,0.0636236363915969
"214",213,25,24.82,37.02,0.55,36,3,24.8995826666667,0.350205613442119,-0.00401669333333352,0.269794621446244,-0.229610802652554,5,7,0.00127182404234864,1,0.925124275138092,0.0715143864280978
"215",214,25,24.94,38.42,0.55,36,4,24.9893235555556,0.242599967998486,-0.000427057777777836,0.204267445752128,-0.158007119962183,5,7,0.000962925973779899,0.96,0.922529762867117,0.0718679223396682
"216",215,25,25,36.54,0.55,36,5,25.02398,0.0347391988611734,0.00095919999999993,0.137373154786141,2.9544134375441,5,7,0.000647583262015128,1,0.92826962624699,0.0693224817887302
"217",216,25,25,36.92,0.55,36,6,25.012988,0.0183357325221873,0.000519520000000003,0.101406248539574,4.53052616888182,5,7,0.000478033639980142,1,0.919775704604319,0.0753018418592794
"218",217,50,18.36,72.42,0.15,16,3,18.9199653333333,4.83663456698728,-0.621600693333333,0.816897104631293,-0.831102165500145,5,7,0.00385088988144296,0,0.967278100904462,0.0382417110727803
"219",218,50,23.56,73.24,0.15,16,4,24.0264386666667,4.77143188532621,-0.519471226666667,0.733775583639937,-0.84621480484788,5,7,0.00345905127373944,0,0.967594107996304,0.0378648334903043
"220",219,50,26.4,72.56,0.15,16,5,26.8331631111111,5.18919494267449,-0.463336737777778,0.702668344288895,-0.864590104620979,5,7,0.00331241034114534,0,0.966986864483066,0.0383709845882403
"221",220,50,29.78,72.32,0.15,16,6,30.1780866666667,4.31002494999908,-0.396438266666667,0.664691033525737,-0.845780235326508,5,7,0.00313338358133296,0,0.967471664947216,0.0380036281033898
"222",221,50,17.16,97.88,0.15,25,3,17.7272968888889,4.4966668543699,-0.645454062222222,0.831381146631598,-0.815111687488333,5,7,0.00391916831022567,0,0.97693838201892,0.0257567385547016
"223",222,50,24.1,99.44,0.15,25,4,24.5991217777778,4.94624660405064,-0.508017564444444,0.759111939197775,-0.846527680488855,5,7,0.00357848799924278,0,0.977251871366651,0.0255407203134577
"224",223,50,27.12,97.16,0.15,25,5,27.55498,5.4326203571442,-0.4489004,0.699292319438537,-0.871279001022236,5,7,0.00329649560737773,0,0.975748139491716,0.0266329994288759
"225",224,50,30.92,98.16,0.15,25,6,31.3245728888889,4.51719288152664,-0.373508542222222,0.665023537061271,-0.852779468465708,5,7,0.00313495101803126,0,0.975974377276567,0.0265435410998356
"226",225,50,17.44,116.92,0.15,36,3,18.0715253333333,4.70093213240037,-0.638569493333333,0.876878784289452,-0.813467040239591,5,7,0.00413364623099792,0,0.97757913920379,0.0229015393574956
"227",226,50,23.32,117.4,0.15,36,4,23.8023577777778,4.85750509693996,-0.523952844444444,0.7467908798559,-0.846260402212167,5,7,0.00352040596849583,0,0.977574077781972,0.0229241503203497
"228",227,50,25.74,117.1,0.15,36,5,26.2088022222222,4.84236286411917,-0.475823955555555,0.726997187654711,-0.849867263553998,5,7,0.00342709760862796,0,0.975557945292849,0.0243143347245397
"229",228,50,30.34,118.38,0.15,36,6,30.7798355555556,4.96801825431407,-0.384403288888889,0.701252326332791,-0.858846668744857,5,7,0.00330573516848506,0,0.98036564130602,0.0205881792291544
"230",229,50,26.94,70.04,0.2,16,3,27.3873071111111,5.44037640125808,-0.452253857777778,0.714650807028189,-0.868639455376116,5,7,0.00336889621220047,0,0.967812356657283,0.0377254979813744
"231",230,50,31.46,70.96,0.2,16,4,31.8369982222222,5.19254014968241,-0.363260035555555,0.645319086878835,-0.87572188788597,5,7,0.00304206334907423,0,0.967330671210101,0.038121248066348
"232",231,50,36.58,70.4,0.2,16,5,36.9002097777778,4.70952498801331,-0.261995804444444,0.585171514154406,-0.875747232333667,5,7,0.0027585249721052,0,0.967070109126104,0.0384186731261038
"233",232,50,38.52,70.92,0.2,16,6,38.8189564444445,5.18055710717872,-0.223620871111111,0.564657426468938,-0.891004497240945,5,7,0.00266182063535687,0.02,0.967067434267888,0.0383099373726487
"234",233,50,26.66,93.86,0.2,25,3,27.1437417777778,5.44193560348518,-0.457125164444444,0.735782036791984,-0.864794056673371,5,7,0.00346850978460575,0,0.97664639837628,0.0260551804093341
"235",234,50,31.62,94.02,0.2,25,4,32.017604,6.04847241329039,-0.35964792,0.663187615826966,-0.890354527472138,5,7,0.00312629640233458,0,0.976269978511284,0.0262749445168277
"236",235,50,34.98,93.72,0.2,25,5,35.3227813333333,5.30262893166454,-0.293544373333333,0.608075146193413,-0.885325721631717,5,7,0.00286649372896242,0,0.976832946750226,0.025807471544953
"237",236,50,39.58,94.14,0.2,25,6,39.8563644444444,5.49353790528978,-0.202872711111111,0.54138985727654,-0.901449691144348,5,7,0.00255213626230572,0.04,0.976727838075538,0.0258712720475718
"238",237,50,27.58,112.14,0.2,36,3,28.0293888888889,5.24093379374811,-0.439412222222222,0.710554731748801,-0.864422112602067,5,7,0.00334958712815844,0,0.979381603743207,0.0215536318927505
"239",238,50,32.94,112.04,0.2,36,4,33.3286795555556,5.13090198083465,-0.333426408888889,0.653022379536329,-0.872727566814656,5,7,0.00307837701891143,0,0.978116547478034,0.0224109703192665
"240",239,50,35.68,112.14,0.2,36,5,36.0352728888889,5.42244519027651,-0.279294542222222,0.61890583627741,-0.885862223672223,5,7,0.00291755009165125,0,0.976652201865976,0.0234973774733538
"241",240,50,38.9,111.34,0.2,36,6,39.2156057777778,4.83291259476187,-0.215687884444444,0.578257587851023,-0.880350083616707,5,7,0.00272593241094689,0,0.977717397660151,0.0227088855345202
"242",241,50,35.14,68.86,0.25,16,3,35.4572875555556,4.80064365672766,-0.290854248888889,0.583557522272791,-0.878441816556205,5,7,0.00275091654141007,0,0.966880330272394,0.0383878305561071
