"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion"
"651",650,100,46.24,531.52,0.15,64,4,46.7561186666667,9.22678724095628,-0.532438813333333,0.747811210887296,-0.918952156220978,12,8,0.00352521585510487,0
"652",651,100,57.32,532.22,0.15,64,5,57.7670813333333,8.50362019281586,-0.422329186666667,0.690282299456601,-0.918824890598974,12,8,0.00325402196585871,0
"653",652,100,61.7,530.7,0.15,64,6,62.1635831111111,6.81030899905477,-0.378364168888889,0.700931527354265,-0.89707786717878,12,8,0.00330422290759763,0
"654",653,100,38.1,622.36,0.15,64,3,38.6658626666667,7.39575222909397,-0.613341373333333,0.787882394716716,-0.893468254437015,14,8,0.00371411322721124,0
"655",654,100,48.9,620.48,0.15,64,4,49.4504471111111,7.80742058489105,-0.505495528888889,0.773065337033723,-0.900983259627416,14,8,0.0036442649474454,0
"656",655,100,54.1,620.94,0.15,64,5,54.5709017777778,8.11539689027615,-0.454290982222222,0.709277885209204,-0.912600961505769,14,8,0.00334356801584721,0
"657",656,100,63.52,619.28,0.15,64,6,63.959704,7.80858417189266,-0.36040296,0.681108293675866,-0.912774418680464,14,8,0.00321077528787069,0
"658",657,100,40.86,354.6,0.15,64,3,41.3502173333333,8.45997575765746,-0.586497826666667,0.727600598355052,-0.913994954690447,8,10,0.00342994211394831,0
"659",658,100,50.36,355.4,0.15,64,4,50.8498906666667,7.80951532883633,-0.491501093333333,0.721840260076688,-0.90756913461565,8,10,0.00340278761889125,0
"660",659,100,55.98,354.02,0.15,64,5,56.4396093333333,8.58757962774253,-0.435603906666667,0.699014809295633,-0.918601650337257,8,10,0.00329518741201842,0
"661",660,100,63.78,355.62,0.15,64,6,64.1732915555556,9.25162525207546,-0.358267084444444,0.643447480465181,-0.930450330300524,8,10,0.00303324051182886,0
"662",661,100,39.9,441.94,0.15,64,3,40.5022648888889,8.57231063049726,-0.594977351111111,0.813573479627089,-0.905092860642184,10,10,0.003835222162919,0
"663",662,100,48.5,443.4,0.15,64,4,48.9956866666667,8.45578904491406,-0.510043133333333,0.730809483482731,-0.913572881300499,10,10,0.00344506894350718,0
"664",663,100,57.18,444.14,0.15,64,5,57.6568142222222,8.59062988370796,-0.423431857777778,0.709471149416748,-0.917413372590728,10,10,0.00334447907205865,0
"665",664,100,62.88,443.28,0.15,64,6,63.2909062222222,8.74830181717514,-0.367090937777778,0.656552282529925,-0.924950888040814,10,10,0.00309501714120277,0
"666",665,100,41.78,534.04,0.15,64,3,42.3420795555556,8.9089970824017,-0.576579204444444,0.784436543539566,-0.911950072911226,12,10,0.00369786932898242,0
"667",666,100,47.56,536.9,0.15,64,4,48.0798022222222,8.35783909663953,-0.519201977777778,0.747924108148811,-0.910512262858766,12,10,0.0035257480578995,0
"668",667,100,56.98,530.86,0.15,64,5,57.4527173333333,9.49849828200562,-0.425472826666667,0.710479346708133,-0.925200876431794,12,10,0.00334923175966873,0
"669",668,100,67.6,530.84,0.15,64,6,67.9910031111111,7.88149654826178,-0.320089968888889,0.639560438365001,-0.918852919055575,12,10,0.00301491681964356,0
"670",669,100,41.48,622.24,0.15,64,3,42.034564,7.7560163467682,-0.57965436,0.778714845299636,-0.899598607006016,14,10,0.00367089698481337,0
"671",670,100,49.62,621.48,0.15,64,4,50.1294528888889,10.9305165374643,-0.498705471111111,0.74204597406051,-0.932112451271891,14,10,0.00349803826806909,0
"672",671,100,56.96,620.82,0.15,64,5,57.4026622222222,8.00032383226791,-0.425973377777778,0.683139071069546,-0.914611072577559,14,10,0.0032203484643117,0
"673",672,100,66.08,620.44,0.15,64,6,66.5189835555556,8.94658342248065,-0.334810164444444,0.679222626039885,-0.92408022214009,14,10,0.00320188616538758,0
"674",673,100,44.02,354.94,0.15,64,3,44.5642573333333,7.14079082935027,-0.554357426666667,0.769323786964731,-0.892263503392,8,12,0.00362662711127251,0
"675",674,100,52.96,356.02,0.15,64,4,53.4323764444445,9.06503824912495,-0.465676235555556,0.708803303487908,-0.921809121593466,8,12,0.00334133081615817,0
"676",675,100,59.8,353.12,0.15,64,5,60.2392195555556,9.59512476219612,-0.397607804444444,0.680726803838809,-0.929054929382387,8,12,0.00320897692753244,0
"677",676,100,64.7,353.8,0.15,64,6,65.0678653333333,9.22653850193383,-0.349321346666667,0.618672145772138,-0.932946451625117,8,12,0.00291644846404474,0
"678",677,100,41.92,444.48,0.15,64,3,42.465552,7.75451836387071,-0.57534448,0.769104207351793,-0.900818571668468,10,12,0.00362559200305038,0
"679",678,100,51,444.7,0.15,64,4,51.4579102222222,10.0233579099702,-0.485420897777778,0.698365831878281,-0.930326160339579,10,12,0.00329212810313411,0
"680",679,100,59.16,441.2,0.15,64,5,59.6460271111111,9.67070643548943,-0.403539728888889,0.721022504504552,-0.925442623109874,10,12,0.00339893268215518,0
"681",680,100,63.36,444.6,0.15,64,6,63.7575337777778,9.52906873712618,-0.362424662222222,0.644896384938357,-0.932323251859253,10,12,0.00304007071301735,0
"682",681,100,43.22,532.32,0.15,64,3,43.7607817777778,6.47033266339374,-0.562392182222222,0.764991906283609,-0.881769308305956,12,12,0.00360620642990642,0
"683",682,100,51.82,531.76,0.15,64,4,52.2995675555556,9.91929416071613,-0.477004324444444,0.714236650641994,-0.927995214269316,12,12,0.00336694386027281,0
"684",683,100,58.44,535.18,0.15,64,5,58.8725706666667,11.7577579968654,-0.411274293333333,0.676990216096359,-0.942421827675239,12,12,0.00319136248399121,0
"685",684,100,64,533,0.15,64,6,64.4035955555556,9.09717635604203,-0.355964044444444,0.651041226390612,-0.928434802084692,12,12,0.00306903777341872,0
"686",685,100,41.44,624.72,0.15,64,3,41.9913426666667,8.84547970748291,-0.580086573333333,0.773142447615729,-0.912594627630915,14,12,0.00364462845021498,0
"687",686,100,54.32,621.14,0.15,64,4,54.7678724444444,7.53634473352639,-0.452321275555556,0.687953549389923,-0.908715222867994,14,12,0.00324304413276646,0
"688",687,100,59.76,623.18,0.15,64,5,60.2123622222222,8.88813523381241,-0.397876377777778,0.691024336327006,-0.922253170305263,14,12,0.00325751996121173,0
"689",688,100,67.52,621.56,0.15,64,6,67.9241115555556,8.4491493691401,-0.320758884444444,0.651823005486468,-0.922853416715865,14,12,0.00307272311541918,0
"690",689,100,44.34,356.26,0.15,64,3,44.8621133333333,8.70883194048571,-0.551378866666667,0.75162385385291,-0.913694068390647,8,14,0.00354318882640639,0
"691",690,100,51.46,353.9,0.15,64,4,51.9579546666667,9.53824509282197,-0.480420453333333,0.730955343177947,-0.923365846016263,8,14,0.00344575653270444,0
"692",691,100,61.9,355.72,0.15,64,5,62.3282684444444,9.19982706073157,-0.376717315555556,0.671480042112864,-0.927011666884587,8,14,0.00316538727472956,0
"693",692,100,68.88,353.88,0.15,64,6,69.2861271111111,8.31663027872023,-0.307138728888889,0.652199101681227,-0.921578923214849,8,14,0.0030744960498838,0
"694",693,100,43.44,443.92,0.15,64,3,43.9688408888889,9.69118116588113,-0.560311591111111,0.756036128471554,-0.921987205116621,10,14,0.0035639884884284,0
"695",694,100,54.72,442.14,0.15,64,4,55.2236595555555,8.36334363538087,-0.447763404444444,0.733280446488503,-0.912322095269841,10,14,0.00345671717482346,0
"696",695,100,59.62,445.56,0.15,64,5,60.0404768888889,9.64146191129401,-0.399595231111111,0.665344906488259,-0.930991284038692,10,14,0.00313646596803851,0
"697",696,100,67.44,441.78,0.15,64,6,67.8447173333333,8.55139139144242,-0.321552826666667,0.650660657664555,-0.923911720575006,10,14,0.00306724375523937,0
"698",697,100,42.38,531.66,0.15,64,3,42.8846524444445,7.4449451905907,-0.571153475555556,0.738298449994063,-0.900832251803927,12,14,0.00348037227020213,0
"699",698,100,52.44,534.96,0.15,64,4,52.9126488888889,9.09882554110933,-0.470873511111111,0.70978018789308,-0.921992109345736,12,14,0.00334593589340706,0
"700",699,100,62.72,534.08,0.15,64,5,63.145468,9.11995842454202,-0.36854532,0.667945061881624,-0.926760076001644,12,14,0.00314872321811043,0
"701",700,100,70.56,533.14,0.15,64,6,70.9431804444444,9.33415965255701,-0.290568195555556,0.634233831483115,-0.932052390885625,12,14,0.00298980695399758,0
"702",701,100,43.78,618.72,0.15,64,3,44.2983986666667,9.24367511340185,-0.557016013333333,0.747121079802082,-0.919174887624634,14,14,0.00352196254596979,0
"703",702,100,54.18,620.98,0.15,64,4,54.6603711111111,8.74861208928612,-0.453396288888889,0.715902670855371,-0.918169572093373,14,14,0.00337479755487596,0
"704",703,100,63.36,616.84,0.15,64,5,63.7783444444444,8.81557927628826,-0.362216555555556,0.662407202170521,-0.924859480992675,14,14,0.00312261749707723,0
"705",704,100,69.42,617.74,0.15,64,6,69.843444,9.6134019354229,-0.30156556,0.666182712146491,-0.930702708924322,14,14,0.00314041542178686,0
"706",705,100,38.88,391.82,0.15,81,3,39.47658,7.93410836571739,-0.6052342,0.811156767464538,-0.897763336461413,8,8,0.00382382967253023,0
"707",706,100,48.58,393.64,0.15,81,4,49.0911213333333,8.18429964163462,-0.509088786666667,0.742893713189459,-0.90922940926915,8,8,0.00350203454864747,0
"708",707,100,54.48,392.9,0.15,81,5,54.9477377777778,9.05518875485887,-0.450522622222222,0.702914582112,-0.922374386537793,8,8,0.00331357111737536,0
"709",708,100,60.9,394.34,0.15,81,6,61.3428075555556,10.2189710647197,-0.386571924444444,0.683387726727772,-0.933125583544598,8,8,0.00322152063832578,0
"710",709,100,39.42,491.56,0.15,81,3,40.0405217777778,8.50433393989289,-0.599594782222222,0.827242911023544,-0.902726901733828,10,8,0.00389966048048832,0
"711",710,100,47.12,490.18,0.15,81,4,47.6561884444444,7.84516516381864,-0.523438115555556,0.759157042791464,-0.903232497093542,10,8,0.00357870061962247,0
"712",711,100,56.22,493.72,0.15,81,5,56.6961688888889,8.90869044877635,-0.433038311111111,0.711735084618306,-0.920107776927408,10,8,0.00335515136494657,0
"713",712,100,60.7,494.26,0.15,81,6,61.1262422222222,9.36094672851224,-0.388737577777778,0.669020256434682,-0.928530705724782,10,8,0.00315379173384085,0
"714",713,100,38.5,595,0.15,81,3,39.1277831111111,9.41750610946311,-0.608722168888889,0.833205019325903,-0.911525938009357,12,8,0.00392776612856009,0
"715",714,100,48.86,589.64,0.15,81,4,49.4025622222222,8.59137921730589,-0.505974377777778,0.764907703830946,-0.910967996583113,12,8,0.00360580949573795,0
"716",715,100,57.2,590.04,0.15,81,5,57.6994937777778,8.26077709819895,-0.423005062222222,0.728366781055352,-0.911828297459551,12,8,0.00343355393383504,0
"717",716,100,61.72,590.62,0.15,81,6,62.1743702222222,8.85449631746159,-0.378256297777778,0.694968498660961,-0.921512362336134,12,8,0.00327611292076133,0
"718",717,100,40.08,689.62,0.15,81,3,40.6647146666667,6.06082074559723,-0.593352853333333,0.801088836396358,-0.867825024031886,14,8,0.0037763689903247,0
"719",718,100,45.8,687.28,0.15,81,4,46.356464,8.33990281019751,-0.53643536,0.776158999459248,-0.906934287230517,14,8,0.00365884861197733,0
"720",719,100,56.12,691.2,0.15,81,5,56.6009546666667,10.1132666147971,-0.433990453333333,0.716723945631168,-0.929130322285531,14,8,0.00337866908129718,0
"721",720,100,63.48,684.82,0.15,81,6,63.892852,9.38759304940767,-0.36107148,0.658480957407016,-0.92985625240236,14,8,0.00310410900176474,0
"722",721,100,40.84,393.46,0.15,81,3,41.3985795555556,7.28325922546929,-0.586014204444444,0.780543348506381,-0.892830486415086,8,10,0.00367951663159278,0
"723",722,100,49.48,393.72,0.15,81,4,49.9773724444444,7.22214859002209,-0.500226275555556,0.730033047734832,-0.898917470523464,8,10,0.00344140879029055,0
"724",723,100,57.3,393.42,0.15,81,5,57.7264964444444,8.04618361564859,-0.422735035555556,0.668380914636795,-0.916931933626658,8,10,0.0031507778477023,0
"725",724,100,64.18,394.84,0.15,81,6,64.5990475555556,8.17041954440098,-0.354009524444444,0.662135592312423,-0.918959413440872,8,10,0.00312133711592724,0
"726",725,100,39.68,491.54,0.15,81,3,40.2789417777778,7.88081448344056,-0.597210582222222,0.810744851627447,-0.897124230835402,10,10,0.00382188788265233,0
"727",726,100,50.9,492.02,0.15,81,4,51.4381133333333,7.61132417635434,-0.485618866666667,0.759867357672712,-0.900166207605064,10,10,0.00358204907608452,0
"728",727,100,57.58,491.22,0.15,81,5,58.0215457777778,7.97136558859286,-0.419784542222222,0.683664600140535,-0.914234946002368,10,10,0.00322282583211041,0
"729",728,100,63.26,489.74,0.15,81,6,63.69696,8.72310283332288,-0.3630304,0.677617276928987,-0.922319237789971,10,10,0.00319431847710433,0
"730",729,100,39.66,593.68,0.15,81,3,40.2375035555556,8.97821400228414,-0.597624964444444,0.795929795585828,-0.911348760969238,12,10,0.00375204903871441,0
"731",730,100,48.26,590.06,0.15,81,4,48.7855968888889,9.02104372586208,-0.512144031111111,0.75088502272297,-0.916762954981552,12,10,0.00353970594305885,0
"732",731,100,56.82,588.9,0.15,81,5,57.2756537777778,8.83916419350095,-0.427243462222222,0.694722645493378,-0.92140403433119,12,10,0.00327495395781484,0
"733",732,100,64.2,594.12,0.15,81,6,64.60338,9.64917650454315,-0.3539662,0.650916501062443,-0.932541756205209,12,10,0.00306844981258316,0
"734",733,100,41.2,691.44,0.15,81,3,41.7801937777778,7.65289782261708,-0.582198062222222,0.798062779154889,-0.895717570304372,14,10,0.00376210401968669,0
"735",734,100,50.7,690.8,0.15,81,4,51.1889226666667,8.6408209572927,-0.488110773333333,0.721322004506199,-0.916521588854654,14,10,0.00340034453870271,0
"736",735,100,57.04,687.42,0.15,81,5,57.5010013333333,8.40325750114531,-0.424989986666667,0.699015919528325,-0.916816077642146,14,10,0.00329519264570552,0
"737",736,100,63.3,693.62,0.15,81,6,63.7170337777778,9.43890631190676,-0.362829662222222,0.663181762664382,-0.929739554483361,14,10,0.00312626881026155,0
"738",737,100,41.74,396.42,0.15,81,3,42.3064466666667,8.04813940870028,-0.576935533333333,0.786369943998612,-0.902291709416897,8,12,0.00370698346615136,0
"739",738,100,52.82,393.76,0.15,81,4,53.320564,8.24369933502958,-0.46679436,0.730976659048511,-0.91132904909057,8,12,0.00344585701668193,0
"740",739,100,59,393.28,0.15,81,5,59.4396924444444,10.2446206354462,-0.405603075555556,0.680225818670261,-0.933601658580046,8,12,0.00320661526079941,0
"741",740,100,67,396.58,0.15,81,6,67.4084035555556,8.64727407480964,-0.325915964444444,0.65110647714924,-0.924703846377903,8,12,0.00306934536844474,0
"742",741,100,41.6,493.94,0.15,81,3,42.1542528888889,8.77320244848218,-0.578457471111111,0.773780337761123,-0.91180183720769,10,12,0.00364763549319805,0
"743",742,100,50.96,495.96,0.15,81,4,51.4391382222222,8.61295619051079,-0.485608617777778,0.714477323185773,-0.917046214170584,10,12,0.00336807840152448,0
"744",743,100,59.64,494.16,0.15,81,5,60.0956026666667,9.53300804862982,-0.399043973333333,0.691710246064346,-0.92744050539601,10,12,0.0032607533707221,0
"745",744,100,63.94,492.72,0.15,81,6,64.3746546666667,7.73532513551325,-0.356253453333333,0.67443236636783,-0.912811374499117,10,12,0.00317930466473588,0
"746",745,100,43.52,590.06,0.15,81,3,44.1029128888889,8.0906768307266,-0.558970871111111,0.794699139033016,-0.901775938446222,12,12,0.00374624766808905,0
"747",746,100,51.78,591.7,0.15,81,4,52.3007786666667,7.18578951895281,-0.476992213333333,0.746792238013424,-0.896073738864222,12,12,0.0035204123709118,0
"748",747,100,61.88,593.02,0.15,81,5,62.3761431111111,9.55936334009751,-0.376238568888889,0.724912978051812,-0.924167232454581,12,12,0.00341727255033714,0
"749",748,100,64.54,590.38,0.15,81,6,64.9864008888889,8.49028865563731,-0.350135991111111,0.684175263714533,-0.91941672521814,12,12,0.00322523312328427,0
"750",749,100,42.32,689.12,0.15,81,3,42.8770044444444,7.44931985275178,-0.571229955555556,0.775418939253826,-0.895907417780244,14,12,0.0036553599347124,0
"751",750,100,53.48,688.54,0.15,81,4,54.0077137777778,8.58293246385909,-0.459922862222222,0.750357494998797,-0.912575626319047,14,12,0.00353721915351867,0
"752",751,100,58.58,690.36,0.15,81,5,59.0303986666667,9.14207041385044,-0.409696013333333,0.689468579010513,-0.924582884642197,14,12,0.00325018605088925,0
"753",752,100,63.84,694.66,0.15,81,6,64.2605653333333,10.2731799145811,-0.357394346666667,0.664679514250706,-0.935299535316489,14,12,0.0031333292789497,0
"754",753,100,42.78,394.42,0.15,81,3,43.2960257777778,9.18461771363269,-0.567039742222222,0.748159203089503,-0.918542150972815,8,14,0.00352685630607807,0
"755",754,100,53.22,394.12,0.15,81,4,53.7035146666667,11.470088270448,-0.462964853333333,0.714953536157975,-0.937668000515741,8,14,0.00337032329100404,0
"756",755,100,59.66,392.12,0.15,81,5,60.0704493333333,8.7629752386063,-0.399295506666667,0.652230203197192,-0.925569776766718,8,14,0.00307464266383609,0
"757",756,100,68.34,394.2,0.15,81,6,68.7351035555556,9.54988518546231,-0.312648964444444,0.640226629451174,-0.932959756372172,8,14,0.00301805727454088,0
"758",757,100,43.76,493.8,0.15,81,3,44.288488,9.8457960115407,-0.55711512,0.75384801438665,-0.923434528452242,10,14,0.00355367361971209,0
"759",758,100,52.6,491.58,0.15,81,4,53.1125728888889,7.90091501773281,-0.468874271111111,0.740327055668081,-0.906298567443582,10,14,0.00348993520905847,0
"760",759,100,64.02,495.22,0.15,81,5,64.47398,7.33600861541116,-0.3552602,0.690017398812106,-0.905941032108039,10,14,0.00325277321224495,0
"761",760,100,68.66,492.1,0.15,81,6,69.0742453333333,8.10398065408618,-0.309257546666667,0.656548619404294,-0.918984429081374,10,14,0.00309499987306295,0
"762",761,100,44.74,591.42,0.15,81,3,45.2993622222222,8.94117897374102,-0.547006377777778,0.775690563498872,-0.913245158633222,12,14,0.00365664038368311,0
"763",762,100,54.62,591.36,0.15,81,4,55.0864168888889,8.82098480079886,-0.449135831111111,0.702412612187699,-0.9203702729287,12,14,0.00331120480845919,0
"764",763,100,59.14,592.8,0.15,81,5,59.5682604444444,10.2108748560935,-0.404317395555556,0.671747023645638,-0.934212588723996,12,14,0.00316664583774474,0
"765",764,100,66.02,588.5,0.15,81,6,66.4339262222222,8.87859092495352,-0.335660737777778,0.658965812848999,-0.9257803610484,12,14,0.00310639463223755,0
"766",765,100,43.4,690.74,0.15,81,3,43.992716,8.32596928692864,-0.56007284,0.800514166241908,-0.903853336632087,14,14,0.00377365996923699,0
"767",766,100,52.22,689.04,0.15,81,4,52.7530106666667,8.46630166626982,-0.472469893333333,0.753047831491542,-0.911053508228779,14,14,0.00354990152136996,0
"768",767,100,61.04,692.02,0.15,81,5,61.4759857777778,8.78682980657073,-0.385240142222222,0.677520684907942,-0.922893614668478,14,14,0.0031938631379504,0
"769",768,100,67.76,691.06,0.15,81,6,68.1790408888889,8.30186084183453,-0.318209591111111,0.661266195724936,-0.920347231985304,14,14,0.00311723874111022,0
"770",769,100,81.02,268.12,0.3,49,3,81.2965706666667,10.5463639489486,-0.187034293333333,0.528663010208365,-0.949872485648376,8,8,0.00249214132987219,0
