"","sim","N_actual","N_mean","N_bias","n_captured","tau","nsites","ntraps","pa_detects_total","N_lower_95","N_upper_95","cred_contains_actual_N","N_sd","N_naive_se","seed"
"3044",31,75,68.3444,-0.0887413333333334,67,0.3,16,3,104,67,71,0,1.26304820081119,0.00595406631839375,NA
"3045",31,75,57.0595333333333,-0.239206222222223,56,0.3,16,3,94,56,60,0,1.14055357965106,0.00537662113651904,NA
"3046",31,75,65.8724444444444,-0.121700740740741,65,0.3,16,3,105,65,68,0,1.0081980358198,0.00475269111938092,NA
"3047",31,75,66.8782888888889,-0.108289481481481,66,0.3,16,3,107,66,69,0,1.03931033126577,0.00489935588663507,NA
"3048",31,75,61.7258444444444,-0.176988740740741,61,0.3,16,3,99,61,64,0,0.914033531702058,0.00430879538998943,NA
"3049",31,75,63.4614,-0.153848,62,0.3,16,3,98,62,67,0,1.31320368483524,0.00619050153750771,NA
"3050",31,75,55.1415333333333,-0.264779555555556,54,0.3,16,3,106,54,58,0,1.17108634887286,0.0055205539909533,NA
"3051",31,75,61.7392,-0.176810666666667,60,0.3,16,3,106,60,65,0,1.45534546666516,0.0068605643229869,NA
"3052",31,75,63.0046,-0.159938666666667,62,0.3,16,3,106,62,66,0,1.10188991143375,0.00519435885663901,NA
"3053",31,75,58.8198222222222,-0.215735703703704,58,0.3,16,3,102,58,61,0,0.989613818205948,0.00466508427739558,NA
"3054",31,75,68.6871555555555,-0.0841712592592599,68,0.3,16,3,105,68,71,0,0.902793085023307,0.00425580741618869,NA
"3055",31,75,64.6219777777778,-0.138373629629629,64,0.3,16,3,107,64,67,0,0.859395168939362,0.00405122767783988,NA
"3056",31,75,61.8158,-0.175789333333333,61,0.3,16,3,99,61,64,0,0.985191879822178,0.0046442390599479,NA
"3057",31,75,49.7580222222222,-0.336559703703704,49,0.3,16,3,98,49,52,0,0.967873278625315,0.00456259839096811,NA
"3058",31,75,50.1192888888889,-0.331742814814815,49,0.3,16,3,104,49,53,0,1.18115811698088,0.00556803276113809,NA
"3059",31,75,55.7195555555556,-0.257072592592592,54,0.3,16,3,106,54,59,0,1.4413332450866,0.00679451007700233,NA
"3060",31,75,54.5152444444444,-0.273130074074075,54,0.3,16,3,104,54,57,0,0.781652854068371,0.00368474689097043,NA
"3061",31,75,62.8172444444444,-0.162436740740741,62,0.3,16,3,106,62,65,0,0.979954405081596,0.0046195493672455,NA
"3062",31,75,62.1144444444444,-0.171807407407408,61,0.3,16,3,99,61,65,0,1.15396844511339,0.00543985941876648,NA
"3063",31,75,58.6320888888889,-0.218238814814815,58,0.3,16,3,103,58,61,0,0.872615800691997,0.00411355033359893,NA
"3064",31,75,64.2209111111111,-0.143721185185185,63,0.3,16,3,103,63,67,0,1.2074065915113,0.00569176925671315,NA
"3065",31,75,65.9194444444445,-0.121074074074073,65,0.3,16,3,103,65,68,0,1.04758010603475,0.00493833997875528,NA
"3066",31,75,39.0586444444444,-0.479218074074075,38,0.3,16,3,99,38,42,0,1.17497629177403,0.0055388913576456,NA
"3067",31,75,65.9065777777778,-0.121245629629629,65,0.3,16,3,103,65,68,0,1.03771468814412,0.00489183395282392,NA
"3068",31,75,57.0728444444444,-0.239028740740741,56,0.3,16,3,105,56,60,0,1.13223964755926,0.00533742888478281,NA
"3069",31,75,52.056,-0.30592,51,0.3,16,3,106,51,55,0,1.1572401959919,0.00545528260031679,NA
"3070",31,75,59.0089333333333,-0.213214222222223,58,0.3,16,3,106,58,62,0,1.10778694293233,0.00522215772971576,NA
"3071",31,75,66.4539111111111,-0.113947851851852,66,0.3,16,3,104,66,68,0,0.714748168695164,0.00336935517950011,NA
"3072",31,75,63.8969555555556,-0.148040592592592,62,0.3,16,3,108,62,67,0,1.5351694778423,0.00723685832035267,NA
"3073",31,75,62.3448888888889,-0.168734814814815,62,0.3,16,3,107,62,64,0,0.627335068962055,0.00295728587559466,NA
"3074",31,75,58.1942888888889,-0.224076148148148,57,0.3,16,3,102,57,61,0,1.21155364082349,0.00571131863465025,NA
"3075",31,75,46.7082,-0.377224,46,0.3,16,3,104,46,49,0,0.950769023962964,0.00448196816124218,NA
"3076",31,75,47.7749555555556,-0.363000592592592,47,0.3,16,3,108,47,50,0,0.971424138697274,0.00457933730587429,NA
"3077",31,75,48.6949555555556,-0.350733925925925,48,0.3,16,3,98,48,51,0,0.921309499478323,0.00434309463101804,NA
"3078",31,75,61.4749333333333,-0.180334222222223,60,0.3,16,3,106,60,65,0,1.33099375025132,0.00627436471013081,NA
"3079",31,75,50.4301333333333,-0.327598222222223,49,0.3,16,3,103,49,54,0,1.3144501763878,0.00619637755503777,NA
"3080",31,75,59.9361111111111,-0.200851851851852,59,0.3,16,3,105,59,63,0,1.04631006886322,0.00493235296611296,NA
"3081",31,75,65.3813111111111,-0.128249185185185,65,0.3,16,3,101,65,67,0,0.660513586749697,0.00311369090837706,NA
"3082",31,75,64.3900222222222,-0.141466370370371,63,0.3,16,3,102,63,67,0,1.29542269461649,0.00610668114577515,NA
"3083",31,75,61.8989333333333,-0.174680888888889,61,0.3,16,3,105,61,64,0,1.03656937674312,0.00488643490310248,NA
"3084",31,75,62.0039333333333,-0.173280888888889,61,0.3,16,3,105,61,65,0,1.10366582984227,0.00520273061630231,NA
"3085",31,75,55.3168,-0.262442666666667,54,0.3,16,3,109,54,58,0,1.28855957121611,0.00607432807179826,NA
"3086",31,75,56.4648888888889,-0.247134814814815,55,0.3,16,3,102,55,60,0,1.33415228521722,0.00628925418675082,NA
"3087",31,75,65.0282888888889,-0.132956148148148,64,0.3,16,3,104,64,68,0,1.10717070922463,0.00521925277615904,NA
"3088",31,75,53.9122444444444,-0.281170074074075,53,0.3,16,3,105,53,57,0,1.04973600127507,0.00494850296638167,NA
"3089",31,75,59.8328222222222,-0.202229037037037,59,0.3,16,3,106,59,62,0,0.998891823335045,0.00470882121301337,NA
"3090",31,75,66.7699111111111,-0.109734518518519,66,0.3,16,3,104,66,69,0,0.949673177976852,0.00447680229372274,NA
"3091",31,75,62.5549555555556,-0.165933925925925,62,0.3,16,3,104,62,65,0,0.800565575304963,0.00377390231388433,NA
"3092",31,75,25.2928666666667,-0.662761777777777,24,0.3,16,3,108,24,29,0,1.3304391945557,0.00627175050951134,NA
"3093",31,75,50.9665555555556,-0.320445925925925,50,0.3,16,3,102,50,54,0,1.09949357026286,0.00518306239602586,NA
"3094",31,75,63.1421111111111,-0.158105185185185,62,0.3,16,3,104,62,66,0,1.1656715587985,0.00549502842575141,NA
"3095",31,75,64.2776222222222,-0.142965037037037,63,0.3,16,3,103,63,67,0,1.24342011914603,0.00586153865407961,NA
"3096",31,75,53.8731111111111,-0.281691851851852,53,0.3,16,3,104,53,56,0,1.0141936373645,0.00478095465611125,NA
"3097",31,75,65.8261555555556,-0.122317925925925,65,0.3,16,3,103,65,68,0,0.986396222942887,0.00464991638786476,NA
"3098",31,75,61.7954222222222,-0.176061037037037,61,0.3,16,3,105,61,64,0,0.969141615763939,0.00456857738957846,NA
"3099",31,75,67.1452222222222,-0.104730370370371,66,0.3,16,3,109,66,70,0,1.1583063733211,0.0054603086084463,NA
"3100",31,75,61.7276666666667,-0.176964444444444,61,0.3,16,3,105,61,64,0,0.923981826930673,0.00435569210343876,NA
"3101",32,75,49.3672,-0.341770666666667,48,0.35,16,3,98,48,53,0,1.3207248137463,0.00622595647920898,NA
"3102",32,75,64.9989777777778,-0.133346962962963,64,0.35,16,3,101,64,68,0,1.08872135290249,0.00513228167639961,NA
"3103",32,75,68.6259111111111,-0.0849878518518521,68,0.35,16,3,99,68,71,0,0.85402728302821,0.0040259232209838,NA
"3104",32,75,66.9915777777778,-0.106778962962963,66,0.35,16,3,101,66,70,0,1.10462691719275,0.00520726122552122,NA
"3105",32,75,72.5777777777778,-0.032296296296296,72,0.35,16,3,103,72,75,1,0.814922516786939,0.00384158158507768,NA
"3106",32,75,58.9867333333333,-0.213510222222223,58,0.35,16,3,102,58,62,0,1.088508302937,0.00513127734923076,NA
"3107",32,75,59.0443111111111,-0.212742518518519,58,0.35,16,3,102,58,62,0,1.11953261078711,0.0052775273389803,NA
"3108",32,75,69.9857333333333,-0.0668568888888893,69,0.35,16,3,101,69,73,0,1.07018156391624,0.00504488427297334,NA
"3109",32,75,58.005,-0.2266,57,0.35,16,3,98,57,61,0,1.09029113068992,0.00513968167985594,NA
"3110",32,75,42.8382888888889,-0.428822814814815,42,0.35,16,3,104,42,45,0,1.02377597768367,0.0048261262415734,NA
"3111",32,75,58.4234222222222,-0.221021037037037,57,0.35,16,3,108,57,62,0,1.32321043815278,0.00623767382503103,NA
"3112",32,75,64.5732888888889,-0.139022814814815,64,0.35,16,3,103,64,67,0,0.820500747726946,0.00386787761790904,NA
"3113",32,75,71.7010666666667,-0.0439857777777773,71,0.35,16,3,101,71,74,0,0.90969563098069,0.00428834632988147,NA
"3114",32,75,71.9615333333333,-0.0405128888888892,71,0.35,16,3,101,71,75,1,1.06768237209437,0.00503310296974178,NA
"3115",32,75,62.0671111111111,-0.172438518518519,61,0.35,16,3,101,61,65,0,1.10964013932128,0.00523089378127244,NA
"3116",32,75,65.8395777777778,-0.122138962962963,65,0.35,16,3,105,65,68,0,0.981471404053852,0.00462670056898107,NA
"3117",32,75,62.7841777777778,-0.162877629629629,62,0.35,16,3,98,62,65,0,0.964559369206185,0.00454697647215141,NA
"3118",32,75,71.0383777777778,-0.0528216296296294,70,0.35,16,3,104,70,74,0,1.11245433496716,0.005244160026771,NA
"3119",32,75,49.5311777777778,-0.339584296296296,48,0.35,16,3,103,48,53,0,1.37377132841953,0.00647602014750069,NA
"3120",32,75,73.7243111111111,-0.0170091851851852,73,0.35,16,3,99,73,76,1,0.908730854130696,0.00428379832819506,NA
"3121",32,75,66.4250888888889,-0.114332148148148,66,0.35,16,3,99,66,68,0,0.711023990837002,0.00335179923671444,NA
"3122",32,75,61.3607777777778,-0.181856296296296,60,0.35,16,3,106,60,64,0,1.27822278210593,0.00602559998062827,NA
"3123",32,75,69.9987555555556,-0.0666832592592586,69,0.35,16,3,101,69,73,0,1.08649396153396,0.00512178165279268,NA
"3124",32,75,70.7419777777778,-0.0567736296296293,70,0.35,16,3,103,70,73,0,0.93297581749837,0.0043980901815744,NA
"3125",32,75,69.3266444444444,-0.0756447407407414,68,0.35,16,3,101,68,72,0,1.25679692383826,0.00592459751613617,NA
"3126",32,75,61.3682,-0.181757333333333,60,0.35,16,3,98,60,65,0,1.29427774243119,0.00610128378941272,NA
"3127",32,75,70.2632222222222,-0.0631570370370374,70,0.35,16,3,107,70,72,0,0.544781904681976,0.00256812652712232,NA
"3128",32,75,62.4696,-0.167072,61,0.35,16,3,105,61,66,0,1.32437127019462,0.00624314603975506,NA
"3129",32,75,67.8569555555556,-0.095240592592592,67,0.35,16,3,102,67,70,0,1.01770175316707,0.00479749207259914,NA
"3130",32,75,56.6597333333333,-0.244536888888889,56,0.35,16,3,99,56,59,0,0.889602010785817,0.00419362409589226,NA
"3131",32,75,65.3734888888889,-0.128353481481481,64,0.35,16,3,107,64,68,0,1.27582130379213,0.0060142793032912,NA
"3132",32,75,74.2236666666667,-0.0103511111111106,74,0.35,16,3,96,74,76,1,0.497907686938602,0.00234715934559463,NA
"3133",32,75,66.9966444444444,-0.106711407407408,66,0.35,16,3,105,66,70,0,1.08406302096167,0.00511032208903715,NA
"3134",32,75,60.7649111111111,-0.189801185185185,60,0.35,16,3,96,60,63,0,0.938330374279949,0.00442333180431109,NA
"3135",32,75,63.3636666666667,-0.155151111111111,63,0.35,16,3,99,63,65,0,0.653979658015159,0.00308288967293719,NA
"3136",32,75,71.2307777777778,-0.050256296296296,70,0.35,16,3,108,70,74,0,1.21208582323403,0.00571382736659239,NA
"3137",32,75,64.9609777777778,-0.133853629629629,64,0.35,16,3,104,64,68,0,1.06475464758827,0.00501930154406374,NA
"3138",32,75,64.2050666666667,-0.143932444444444,63,0.35,16,3,101,63,67,0,1.20409573859434,0.0056761617463859,NA
"3139",32,75,70.3569777777778,-0.0619069629629627,70,0.35,16,3,103,70,72,0,0.635713302068021,0.0029967812452186,NA
"3140",32,75,73.6644,-0.017808,73,0.35,16,3,97,73,76,1,0.885821068951991,0.00417580056515913,NA
"3141",32,75,59.8341555555556,-0.202211259259259,59,0.35,16,3,102,59,62,0,1.00609603186814,0.00474278217772557,NA
"3142",32,75,70.6692,-0.057744,70,0.35,16,3,101,70,73,0,0.889750312735969,0.0041943231979897,NA
"3143",32,75,69.8036222222222,-0.0692850370370373,69,0.35,16,3,103,69,72,0,0.968693827854004,0.00456646649712747,NA
"3144",32,75,59.4403777777778,-0.207461629629629,59,0.35,16,3,101,59,61,0,0.715612335754692,0.00337342890208591,NA
"3145",32,75,65.3327777777778,-0.128896296296296,64,0.35,16,3,108,64,68,0,1.28671250701462,0.00606562092765055,NA
"3146",32,75,56.9535111111111,-0.240619851851852,56,0.35,16,3,109,56,60,0,1.08121242917139,0.00509688427046847,NA
"3147",32,75,72.6797333333333,-0.0309368888888893,72,0.35,16,3,101,72,75,1,0.886103856216063,0.00417713363710619,NA
"3148",32,75,54.6532666666667,-0.271289777777777,53,0.35,16,3,103,53,58,0,1.40751081216835,0.00663506959918417,NA
"3149",32,75,51.1718,-0.317709333333333,50,0.35,16,3,99,50,54,0,1.20865650897144,0.00569766142412645,NA
"3150",32,75,64.0910666666667,-0.145452444444444,63,0.35,16,3,98,63,67,0,1.12633207481377,0.00530958031979152,NA
"3151",32,75,70.8116444444444,-0.0558447407407414,70,0.35,16,3,104,70,73,0,0.976097115804577,0.00460136593121365,NA
"3152",32,75,73.7158666666667,-0.0171217777777773,73,0.35,16,3,107,73,76,1,0.920337114810593,0.00433851076573488,NA
"3153",32,75,69.0559555555556,-0.0792539259259254,68,0.35,16,3,100,68,72,0,1.11754048206905,0.00526813635414337,NA
"3154",32,75,68.5999111111111,-0.0853345185185187,68,0.35,16,3,100,68,71,0,0.840601719083744,0.0039626345056079,NA
"3155",32,75,62.2997777777778,-0.169336296296296,61,0.35,16,3,98,61,65,0,1.24119600337109,0.00585105407176893,NA
"3156",32,75,68.8107111111111,-0.0825238518518519,68,0.35,16,3,105,68,71,0,0.993496902422499,0.00468338931193853,NA
"3157",32,75,68.8586222222222,-0.0818850370370374,68,0.35,16,3,104,68,71,0,1.00998982016008,0.00476113767176383,NA
"3158",32,75,63.9484222222222,-0.147354370370371,63,0.35,16,3,99,63,67,0,1.069334491417,0.00504089113491752,NA
"3159",32,75,65.4228666666667,-0.127695111111111,65,0.35,16,3,99,65,67,0,0.703116310475428,0.00331452207400028,NA
"3160",32,75,48.2333555555556,-0.356888592592592,47,0.35,16,3,107,47,51,0,1.24229247407724,0.00585622288424684,NA
"3161",32,75,64.5080222222222,-0.139893037037037,64,0.35,16,3,102,64,66,0,0.745410544817911,0.00351389900672469,NA
"3162",32,75,67.4950222222222,-0.100066370370371,67,0.35,16,3,100,67,69,0,0.764307517281112,0.00360298018920886,NA
"3163",32,75,71.7746444444444,-0.0430047407407413,71,0.35,16,3,100,71,74,0,0.950304891314099,0.00447978021895296,NA
"3164",32,75,75.4876,0.00650133333333334,75,0.35,16,3,97,75,77,1,0.748860491265605,0.00353016221024399,NA
"3165",32,75,60.5287777777778,-0.192949629629629,60,0.35,16,3,108,60,63,0,0.7856681523423,0.00370367518855697,NA
"3166",32,75,59.9029333333333,-0.201294222222223,59,0.35,16,3,99,59,62,0,1.03222605502895,0.00486596028818941,NA
"3167",32,75,69.7730666666667,-0.0696924444444441,68,0.35,16,3,102,68,73,0,1.45255840751511,0.00684742600015644,NA
"3168",32,75,69.4289333333333,-0.0742808888888893,69,0.35,16,3,96,69,71,0,0.704796669470396,0.00332244336226807,NA
"3169",32,75,67.6697111111111,-0.0977371851851854,67,0.35,16,3,99,67,70,0,0.879048588858887,0.00414387478783056,NA
"3170",32,75,66.6190888888889,-0.111745481481481,66,0.35,16,3,104,66,69,0,0.854563344286996,0.00402845023799193,NA
"3171",32,75,66.4623555555556,-0.113835259259259,66,0.35,16,3,102,66,68,0,0.733526768013131,0.00345787834562624,NA
"3172",32,75,67.5862222222222,-0.0988503703703706,67,0.35,16,3,96,67,70,0,0.822329131227986,0.00387649670039034,NA
"3173",32,75,67.6039333333333,-0.0986142222222226,67,0.35,16,3,101,67,70,0,0.829251221251075,0.00390912774569241,NA
"3174",32,75,67.8031777777778,-0.0959576296296293,67,0.35,16,3,104,67,70,0,0.975348335293066,0.00459783614603158,NA
"3175",32,75,67.5998666666667,-0.098668444444444,67,0.35,16,3,97,67,70,0,0.834637590280385,0.00393451933280306,NA
"3176",32,75,71.7502888888889,-0.0433294814814813,71,0.35,16,3,97,71,74,0,0.939312734016581,0.00442796269252,NA
"3177",32,75,71.6811333333333,-0.0442515555555559,71,0.35,16,3,105,71,74,0,0.890372892717653,0.0041972580681689,NA
"3178",32,75,61.5675111111111,-0.179099851851852,61,0.35,16,3,105,61,64,0,0.823212932140836,0.00388066297784831,NA
"3179",32,75,54.0557555555556,-0.279256592592592,53,0.35,16,3,100,53,57,0,1.12578246070367,0.0053069894140296,NA
"3180",32,75,72.5051111111111,-0.0332651851851853,72,0.35,16,3,104,72,74,0,0.777280567241751,0.00366413573320779,NA
"3181",32,75,71.3619111111111,-0.048507851851852,71,0.35,16,3,106,71,73,0,0.638615228858591,0.00301046105929939,NA
"3182",32,75,66.3169111111111,-0.115774518518519,66,0.35,16,3,101,66,68,0,0.593218763338256,0.00279646006855719,NA
"3183",32,75,70.6172,-0.0584373333333334,70,0.35,16,3,103,70,73,0,0.842016048818106,0.00396930171991457,NA
"3184",32,75,51.1610222222222,-0.317853037037037,50,0.35,16,3,102,50,54,0,1.20989160961252,0.0057034837443848,NA
"3185",32,75,73.3767111111111,-0.0216438518518519,73,0.35,16,3,99,73,75,1,0.658118975482065,0.00310240260260608,NA
"3186",32,75,61.7368444444444,-0.176842074074075,61,0.35,16,3,104,61,64,0,0.933744954360914,0.0044017159275155,NA
"3187",32,75,62.6281111111111,-0.164958518518519,62,0.35,16,3,101,62,65,0,0.86443541874371,0.00407498764327674,NA
"3188",32,75,61.1608444444444,-0.184522074074075,60,0.35,16,3,105,60,64,0,1.17735290726442,0.00555009483050913,NA
"3189",32,75,49.7402222222222,-0.336797037037037,49,0.35,16,3,102,49,52,0,0.965932258987908,0.00455344833664793,NA
"3190",32,75,64.9021333333333,-0.134638222222223,64,0.35,16,3,99,64,68,0,1.05683081891495,0.00498194825747795,NA
"3191",32,75,69.8297555555556,-0.0689365925925921,69,0.35,16,3,95,69,72,0,0.980948742250707,0.0046242367176126,NA
"3192",32,75,58.3915111111111,-0.221446518518519,57,0.35,16,3,97,57,62,0,1.31245384917422,0.0061869667783032,NA
"3193",32,75,72.5070444444444,-0.033239407407408,72,0.35,16,3,99,72,74,0,0.770055696353432,0.00363007736521894,NA
"3194",32,75,57.4832,-0.233557333333333,56,0.35,16,3,107,56,61,0,1.34174926860506,0.00632506670988486,NA
"3195",32,75,64.8171555555556,-0.135771259259259,64,0.35,16,3,102,64,67,0,0.987213030040491,0.004653766853449,NA
"3196",32,75,65.0603111111111,-0.132529185185185,64,0.35,16,3,103,64,68,0,1.12660339940375,0.00531085935617473,NA
"3197",32,75,61.7005333333333,-0.177326222222223,61,0.35,16,3,91,61,64,0,0.912155191804235,0.00429994081079527,NA
"3198",32,75,69.7007111111111,-0.0706571851851853,69,0.35,16,3,99,69,72,0,0.905243941475789,0.00426736086430379,NA
"3199",32,75,69.1710666666667,-0.0777191111111106,68,0.35,16,3,102,68,72,0,1.18077679736543,0.00556623520323219,NA
"3200",32,75,66.1749555555556,-0.117667259259259,65,0.35,16,3,104,65,69,0,1.18211648524064,0.00557255055244042,NA
"3201",33,75,73.7641111111111,-0.0164785185185186,73,0.4,16,3,99,73,76,1,0.932975048932611,0.00439808655852067,NA
"3202",33,75,65.0522444444444,-0.132636740740741,64,0.4,16,3,97,64,68,0,1.10100343646328,0.00519017997355253,NA
"3203",33,75,71.6813777777778,-0.044248296296296,71,0.4,16,3,97,71,74,0,0.88328144204669,0.00416382864911632,NA
"3204",33,75,66.5339777777778,-0.112880296296296,65,0.4,16,3,95,65,70,0,1.37522474301372,0.00648287160960351,NA
"3205",33,75,68.9276222222222,-0.0809650370370374,68,0.4,16,3,98,68,71,0,1.045650876127,0.00492924550175372,NA
"3206",33,75,67.5299333333333,-0.0996008888888893,66,0.4,16,3,95,66,71,0,1.36056794468856,0.00641377879969549,NA
"3207",33,75,74.4809555555556,-0.00692059259259205,74,0.4,16,3,95,74,76,1,0.745419114931966,0.00351393940662978,NA
"3208",33,75,63.3963555555556,-0.154715259259259,63,0.4,16,3,97,63,65,0,0.680507415282537,0.00320794271996008,NA
"3209",33,75,69.8719777777778,-0.0683736296296293,69,0.4,16,3,104,69,72,0,1.00713541293576,0.0047476818670666,NA
"3210",33,75,72.6836222222222,-0.0308850370370374,72,0.4,16,3,104,72,75,1,0.88595854556046,0.00417644863610648,NA
"3211",33,75,73.4203333333333,-0.0210622222222226,73,0.4,16,3,94,73,75,1,0.686680688050492,0.00323704380686898,NA
"3212",33,75,72.645,-0.0314000000000001,72,0.4,16,3,95,72,75,1,0.865520063635224,0.00408010070832986,NA
"3213",33,75,72.7329555555555,-0.0302272592592599,72,0.4,16,3,101,72,75,1,0.934960499014035,0.00440744605996255,NA
"3214",33,75,70.5972444444444,-0.058703407407408,70,0.4,16,3,100,70,73,0,0.845552722195069,0.00398597375809919,NA
"3215",33,75,65.0094444444444,-0.133207407407408,64,0.4,16,3,96,64,68,0,1.11592743098527,0.00526053235841179,NA
"3216",33,75,73.6933333333333,-0.0174222222222227,73,0.4,16,3,95,73,76,1,0.904492713650021,0.00426381954237168,NA
"3217",33,75,71.3564888888889,-0.0485801481481479,71,0.4,16,3,99,71,73,0,0.643628939040287,0.00303409591575526,NA
"3218",33,75,70.8841111111111,-0.0548785185185187,70,0.4,16,3,106,70,73,0,1.01159568966047,0.00476870781318667,NA
"3219",33,75,70.5067333333333,-0.0599102222222226,70,0.4,16,3,101,70,72,0,0.770289312828851,0.00363117864384538,NA
"3220",33,75,72.8294888888889,-0.028940148148148,72,0.4,16,3,98,72,75,1,0.975153767581923,0.00459691894504526,NA
"3221",33,75,68.7526666666667,-0.0832977777777774,68,0.4,16,3,98,68,71,0,0.941205679117427,0.00443688612130148,NA
"3222",33,75,73.2929777777778,-0.0227602962962959,73,0.4,16,3,99,73,75,1,0.574528039355314,0.00270835115073303,NA
"3223",33,75,65.7192444444444,-0.123743407407408,65,0.4,16,3,104,65,68,0,0.925680424761038,0.00436369937040116,NA
"3224",33,75,50.2192,-0.330410666666667,49,0.4,16,3,102,49,53,0,1.22774697504218,0.00578765474422396,NA
"3225",33,75,71.3977111111111,-0.0480305185185188,71,0.4,16,3,96,71,73,0,0.676553717492428,0.00318930480983909,NA
"3226",33,75,72.3207111111111,-0.0357238518518521,72,0.4,16,3,95,72,74,0,0.596505621905172,0.00281195446843364,NA
"3227",33,75,72.7998666666667,-0.0293351111111106,72,0.4,16,3,100,72,75,1,0.971900129641381,0.00458158114870337,NA
"3228",33,75,68.8654,-0.0817946666666668,68,0.4,16,3,104,68,71,0,1.02253251372095,0.00482026449623872,NA
"3229",33,75,52.9272222222222,-0.294303703703704,51,0.4,16,3,100,51,56,0,1.53186160803531,0.00722126487254066,NA
"3230",33,75,74.8053111111111,-0.00259585185185207,74,0.4,16,3,99,74,77,1,0.985047105046743,0.00464355658511153,NA
"3231",33,75,73.3085777777778,-0.022552296296296,73,0.4,16,3,106,73,75,1,0.587526532076139,0.00276962663305369,NA
"3232",33,75,74.6027333333333,-0.00529688888888927,74,0.4,16,3,103,74,77,1,0.82118800323727,0.00387111737145409,NA
"3233",33,75,72.3161555555556,-0.035784592592592,72,0.4,16,3,97,72,74,0,0.591108268332479,0.00278651109968889,NA
"3234",33,75,74.7388222222222,-0.00348237037037071,74,0.4,16,3,94,74,77,1,0.933312483695335,0.00439967724124687,NA
"3235",33,75,75.5253777777778,0.00700503703703741,75,0.4,16,3,102,75,77,1,0.766197039288934,0.00361188748137507,NA
"3236",33,75,63.5117555555556,-0.153176592592592,63,0.4,16,3,97,63,65,0,0.763098415530073,0.0035972804288935,NA
"3237",33,75,72.4275111111111,-0.034299851851852,72,0.4,16,3,98,72,74,0,0.699269940293189,0.00329639011107484,NA
"3238",33,75,71.4451111111111,-0.0473985185185186,71,0.4,16,3,97,71,73,0,0.713005108610799,0.00336113831546231,NA
"3239",33,75,72.8691555555556,-0.0284112592592588,72,0.4,16,3,96,72,75,1,0.999539749538334,0.00471187556642706,NA
"3240",33,75,67.0790888888889,-0.105612148148148,66,0.4,16,3,99,66,70,0,1.12244556936579,0.00529125915740899,NA
"3241",33,75,71.3576,-0.0485653333333333,71,0.4,16,3,99,71,73,0,0.64083125642835,0.00302090751344521,NA
"3242",33,75,68.7027333333333,-0.083963555555556,68,0.4,16,3,97,68,71,0,0.908347570473241,0.00428199151170636,NA
"3243",33,75,71.4040222222222,-0.0479463703703707,71,0.4,16,3,98,71,73,0,0.684883461994882,0.003228571601994,NA
"3244",33,75,65.7724888888889,-0.123033481481481,65,0.4,16,3,99,65,68,0,0.954819970531043,0.00450106450649893,NA
"3245",33,75,60.9897777777778,-0.186802962962963,60,0.4,16,3,100,60,64,0,1.08718269694344,0.00512502838264923,NA
"3246",33,75,59.4500888888889,-0.207332148148148,58,0.4,16,3,96,58,63,0,1.33477989264819,0.00629221275655325,NA
"3247",33,75,75.6212222222222,0.00828296296296268,75,0.4,16,3,104,75,78,1,0.838668735331648,0.00395352233281436,NA
"3248",33,75,74.2359111111111,-0.0101878518518521,74,0.4,16,3,94,74,76,1,0.512896582760849,0.00241781767811736,NA
"3249",33,75,73.5641555555556,-0.019144592592592,73,0.4,16,3,100,73,76,1,0.819613115734363,0.00386369328056802,NA
"3250",33,75,64.4599111111111,-0.140534518518519,64,0.4,16,3,101,64,66,0,0.725966125185518,0.00342223713353601,NA
"3251",33,75,61.7968666666667,-0.176041777777777,61,0.4,16,3,93,61,64,0,0.966863118248211,0.00455783644928321,NA
"3252",33,75,70.5708,-0.0590559999999999,70,0.4,16,3,94,70,73,0,0.803341307806296,0.00378698724238067,NA
"3253",33,75,75.5506,0.00734133333333337,75,0.4,16,3,105,75,78,1,0.805776824303253,0.00379846837725194,NA
"3254",33,75,72.5792888888889,-0.032276148148148,72,0.4,16,3,96,72,75,1,0.820403292506622,0.00386741820959469,NA
"3255",33,75,71.3214,-0.049048,71,0.4,16,3,93,71,73,0,0.595631253873487,0.00280783265800392,NA
"3256",33,75,67.6502666666667,-0.0979964444444441,67,0.4,16,3,100,67,70,0,0.880235721142982,0.00414947098308556,NA
"3257",33,75,69.6322666666667,-0.0715697777777774,69,0.4,16,3,100,69,72,0,0.857612762908387,0.00404282533523101,NA
"3258",33,75,71.2901555555556,-0.049464592592592,70,0.4,16,3,100,70,74,0,1.25460939433438,0.00591428540316124,NA
"3259",33,75,70.3430666666667,-0.062092444444444,70,0.4,16,3,101,70,72,0,0.64273979380708,0.00302990444492953,NA
"3260",33,75,73.5896666666667,-0.018804444444444,73,0.4,16,3,100,73,76,1,0.835927878008321,0.00394060180748377,NA
"3261",33,75,69.6188,-0.0717493333333334,69,0.4,16,3,104,69,72,0,0.845978866038125,0.00398798261944042,NA
"3262",33,75,69.1700666666667,-0.077732444444444,68,0.4,16,3,99,68,72,0,1.19246618191596,0.00562133949045603,NA
"3263",33,75,64.6378666666667,-0.138161777777777,64,0.4,16,3,95,64,67,0,0.869270841718586,0.00409778204577967,NA
"3264",33,75,67.6034,-0.0986213333333334,67,0.4,16,3,102,67,70,0,0.82862089458713,0.00390615635730282,NA
